tier,division,match_id
DIAMOND,I,EUW1_5485890326
DIAMOND,I,EUW1_5484485417
DIAMOND,I,EUW1_5484451737
DIAMOND,I,EUW1_5484409267
DIAMOND,I,EUW1_5484397631
DIAMOND,I,EUW1_5484326789
DIAMOND,I,EUW1_5483246707
DIAMOND,I,EUW1_5482921149
DIAMOND,I,EUW1_5482809751
DIAMOND,I,EUW1_5482795835
DIAMOND,I,EUW1_5481661703
DIAMOND,I,EUW1_5481486761
DIAMOND,I,EUW1_5481505087
DIAMOND,I,EUW1_5533933886
DIAMOND,I,EUW1_5533588089
DIAMOND,I,EUW1_5533469103
DIAMOND,I,EUW1_5533484052
DIAMOND,I,EUW1_5533377041
DIAMOND,I,EUW1_5533362269
DIAMOND,I,EUW1_5533293702
DIAMOND,I,EUW1_5524417243
DIAMOND,I,EUW1_5524412781
DIAMOND,I,EUW1_5524376470
DIAMOND,I,EUW1_5524304264
DIAMOND,I,EUW1_5524229334
DIAMOND,I,EUW1_5524223938
DIAMOND,I,EUW1_5521537914
DIAMOND,I,EUW1_5521561737
DIAMOND,I,EUW1_5521496306
DIAMOND,I,EUW1_5521400435
DIAMOND,I,EUW1_5521335753
DIAMOND,I,EUW1_5521320877
DIAMOND,I,EUW1_5521237274
DIAMOND,I,EUW1_5521253078
DIAMOND,I,EUW1_5511044419
DIAMOND,I,EUW1_5510787000
DIAMOND,I,EUW1_5510618003
DIAMOND,I,EUW1_5510517451
DIAMOND,I,EUW1_5531908258
DIAMOND,I,EUW1_5531866086
DIAMOND,I,EUW1_5527644627
DIAMOND,I,EUW1_5527557222
DIAMOND,I,EUW1_5527528857
DIAMOND,I,EUW1_5527522760
DIAMOND,I,EUW1_5527406771
DIAMOND,I,EUW1_5527400541
DIAMOND,I,EUW1_5527274623
DIAMOND,I,EUW1_5527239252
DIAMOND,I,EUW1_5519344750
DIAMOND,I,EUW1_5519282338
DIAMOND,I,EUW1_5519209225
DIAMOND,I,EUW1_5517921686
DIAMOND,I,EUW1_5517849306
DIAMOND,I,EUW1_5516753038
DIAMOND,I,EUW1_5516457621
DIAMOND,I,EUW1_5516403124
DIAMOND,I,EUW1_5516233098
DIAMOND,I,EUW1_5508594264
DIAMOND,I,EUW1_5508590643
DIAMOND,I,EUW1_5508276886
DIAMOND,I,EUW1_5508304617
DIAMOND,I,EUW1_5505490594
DIAMOND,I,EUW1_5505396943
DIAMOND,I,EUW1_5518578687
DIAMOND,I,EUW1_5518593799
DIAMOND,I,EUW1_5518013866
DIAMOND,I,EUW1_5517873580
DIAMOND,I,EUW1_5517800372
DIAMOND,I,EUW1_5517838335
DIAMOND,I,EUW1_5517816213
DIAMOND,I,EUW1_5517813980
DIAMOND,I,EUW1_5517821519
DIAMOND,I,EUW1_5506448388
DIAMOND,I,EUW1_5506481338
DIAMOND,I,EUW1_5506366364
DIAMOND,I,EUW1_5506298677
DIAMOND,I,EUW1_5506284074
DIAMOND,I,EUW1_5506130334
DIAMOND,I,EUW1_5504412939
DIAMOND,I,EUW1_5502485478
DIAMOND,I,EUW1_5502386414
DIAMOND,I,EUW1_5502433297
DIAMOND,I,EUW1_5502229591
DIAMOND,I,EUW1_5502172393
DIAMOND,I,EUW1_5501988922
DIAMOND,I,EUW1_5500983768
DIAMOND,I,EUW1_5496982548
DIAMOND,I,EUW1_5495245872
DIAMOND,I,EUW1_5533517649
DIAMOND,I,EUW1_5532297147
DIAMOND,I,EUW1_5532170006
DIAMOND,I,EUW1_5532182958
DIAMOND,I,EUW1_5532107685
DIAMOND,I,EUW1_5531739613
DIAMOND,I,EUW1_5531685662
DIAMOND,I,EUW1_5531598888
DIAMOND,I,EUW1_5531575529
DIAMOND,I,EUW1_5531581031
DIAMOND,I,EUW1_5531495826
DIAMOND,I,EUW1_5530801915
DIAMOND,I,EUW1_5530480997
DIAMOND,I,EUW1_5530325803
DIAMOND,I,EUW1_5530269148
DIAMOND,I,EUW1_5529986400
DIAMOND,I,EUW1_5529952563
DIAMOND,I,EUW1_5529868132
DIAMOND,I,EUW1_5529815276
DIAMOND,I,EUW1_5529821372
DIAMOND,I,EUW1_5529492850
DIAMOND,I,EUW1_5529346601
DIAMOND,I,EUW1_5529332200
DIAMOND,I,EUW1_5529235925
DIAMOND,I,EUW1_5529157893
DIAMOND,I,EUW1_5529530266
DIAMOND,I,EUW1_5529574593
DIAMOND,I,EUW1_5529401704
DIAMOND,I,EUW1_5527858697
DIAMOND,I,EUW1_5526571780
DIAMOND,I,EUW1_5520734103
DIAMOND,I,EUW1_5520416526
DIAMOND,I,EUW1_5520299843
DIAMOND,I,EUW1_5518918123
DIAMOND,I,EUW1_5518884242
DIAMOND,I,EUW1_5518716253
DIAMOND,I,EUW1_5516996211
DIAMOND,I,EUW1_5515905078
DIAMOND,I,EUW1_5515903145
DIAMOND,I,EUW1_5515870041
DIAMOND,I,EUW1_5515826583
DIAMOND,I,EUW1_5515730435
DIAMOND,I,EUW1_5514157715
DIAMOND,I,EUW1_5514094454
DIAMOND,I,EUW1_5513876412
DIAMOND,I,EUW1_5512631351
DIAMOND,I,EUW1_5512591503
DIAMOND,I,EUW1_5512465757
DIAMOND,I,EUW1_5511962905
DIAMOND,I,EUW1_5511877984
DIAMOND,I,EUW1_5518127564
DIAMOND,I,EUW1_5518074702
DIAMOND,I,EUW1_5514933295
DIAMOND,I,EUW1_5501391080
DIAMOND,I,EUW1_5484213192
DIAMOND,I,EUW1_5480750985
DIAMOND,I,EUW1_5480625297
DIAMOND,I,EUW1_5447205740
DIAMOND,I,EUW1_5447109487
DIAMOND,I,EUW1_5447125405
DIAMOND,I,EUW1_5444855955
DIAMOND,I,EUW1_5434340157
DIAMOND,I,EUW1_5434256462
DIAMOND,I,EUW1_5434322112
DIAMOND,I,EUW1_5434175735
DIAMOND,I,EUW1_5434200623
DIAMOND,I,EUW1_5430712819
DIAMOND,I,EUW1_5430667742
DIAMOND,I,EUW1_5430491829
DIAMOND,I,EUW1_5430418642
DIAMOND,I,EUW1_5429607898
DIAMOND,I,EUW1_5429660888
DIAMOND,I,EUW1_5429498745
DIAMOND,I,EUW1_5429444372
DIAMOND,I,EUW1_5421239044
DIAMOND,I,EUW1_5534458477
DIAMOND,I,EUW1_5534513972
DIAMOND,I,EUW1_5534482191
DIAMOND,I,EUW1_5534409336
DIAMOND,I,EUW1_5534376528
DIAMOND,I,EUW1_5534321869
DIAMOND,I,EUW1_5533509247
DIAMOND,I,EUW1_5533512737
DIAMOND,I,EUW1_5527639138
DIAMOND,I,EUW1_5524658314
