BRONZE,II,EUW1_5506013278
BRONZE,II,EUW1_5506021095
BRONZE,II,EUW1_5505906911
BRONZE,II,EUW1_5502029088
BRONZE,II,EUW1_5378609687
BRONZE,II,EUW1_5370877969
BRONZE,II,EUW1_5370861401
BRONZE,II,EUW1_5349336222
BRONZE,II,EUW1_5347754072
BRONZE,II,EUW1_5338369015
BRONZE,II,EUW1_5249365376
BRONZE,II,EUW1_5224535201
BRONZE,II,EUW1_5224466960
BRONZE,II,EUW1_5224399643
BRONZE,II,EUW1_5210878382
BRONZE,II,EUW1_5195238205
BRONZE,II,EUW1_5195201635
BRONZE,II,EUW1_5179969163
BRONZE,II,EUW1_5179839549
BRONZE,II,EUW1_5173412298
BRONZE,II,EUW1_5172329521
BRONZE,II,EUW1_5172304035
BRONZE,II,EUW1_5172239678
BRONZE,II,EUW1_5171465514
BRONZE,II,EUW1_5166480937
BRONZE,II,EUW1_5165225907
BRONZE,II,EUW1_5165221750
BRONZE,II,EUW1_5155016824
BRONZE,II,EUW1_5154870945
BRONZE,II,EUW1_5154802282
BRONZE,II,EUW1_5154646641
BRONZE,II,EUW1_5152658456
BRONZE,II,EUW1_5152711102
BRONZE,II,EUW1_5152556725
BRONZE,II,EUW1_5151041281
BRONZE,II,EUW1_5150836120
BRONZE,II,EUW1_5150659601
BRONZE,II,EUW1_5099815849
BRONZE,II,EUW1_5099660148
BRONZE,II,EUW1_5095672234
BRONZE,II,EUW1_5075948316
BRONZE,II,EUW1_5075900701
BRONZE,II,EUW1_5075704123
BRONZE,II,EUW1_5074738249
BRONZE,II,EUW1_5072501002
BRONZE,II,EUW1_5060729512
BRONZE,II,EUW1_5058438917
BRONZE,II,EUW1_5058412287
BRONZE,II,EUW1_5056854402
BRONZE,II,EUW1_5056853861
BRONZE,II,EUW1_5548818755
BRONZE,II,EUW1_5546897490
BRONZE,II,EUW1_5545634775
BRONZE,II,EUW1_5545281719
BRONZE,II,EUW1_5545016167
BRONZE,II,EUW1_5544007413
BRONZE,II,EUW1_5543908213
BRONZE,II,EUW1_5543338026
BRONZE,II,EUW1_5543300597
BRONZE,II,EUW1_5543213717
BRONZE,II,EUW1_5540706155
BRONZE,II,EUW1_5540502214
BRONZE,II,EUW1_5540356946
BRONZE,II,EUW1_5540278632
BRONZE,II,EUW1_5540242093
BRONZE,II,EUW1_5533499480
BRONZE,II,EUW1_5533474061
BRONZE,II,EUW1_5532143312
BRONZE,II,EUW1_5532017706
BRONZE,II,EUW1_5529990184
BRONZE,II,EUW1_5529912423
BRONZE,II,EUW1_5529813622
BRONZE,II,EUW1_5516771028
BRONZE,II,EUW1_5515428552
BRONZE,II,EUW1_5512240406
BRONZE,II,EUW1_5504561716
BRONZE,II,EUW1_5504511443
BRONZE,II,EUW1_5501618223
BRONZE,II,EUW1_5500355825
BRONZE,II,EUW1_5491028850
BRONZE,II,EUW1_5490117096
BRONZE,II,EUW1_5489765315
BRONZE,II,EUW1_5486237411
BRONZE,II,EUW1_5484996965
BRONZE,II,EUW1_5483908423
BRONZE,II,EUW1_5483893537
BRONZE,II,EUW1_5483738198
BRONZE,II,EUW1_5483481419
BRONZE,II,EUW1_5482102015
BRONZE,II,EUW1_5480951108
BRONZE,II,EUW1_5480819038
BRONZE,II,EUW1_5480716640
BRONZE,II,EUW1_5480731324
BRONZE,II,EUW1_5478753180
BRONZE,II,EUW1_5478668857
BRONZE,II,EUW1_5476932156
BRONZE,II,EUW1_5468440819
BRONZE,II,EUW1_5461462667
BRONZE,II,EUW1_5459768616
BRONZE,II,EUW1_5459754931
BRONZE,II,EUW1_5542560975
BRONZE,II,EUW1_5542404900
BRONZE,II,EUW1_5542197960
BRONZE,II,EUW1_5542221317
BRONZE,II,EUW1_5540640035
BRONZE,II,EUW1_5540595809
BRONZE,II,EUW1_5540486890
BRONZE,II,EUW1_5538946222
BRONZE,II,EUW1_5538940982
BRONZE,II,EUW1_5538865520
BRONZE,II,EUW1_5538823804
BRONZE,II,EUW1_5538707857
BRONZE,II,EUW1_5538690721
BRONZE,II,EUW1_5537488839
BRONZE,II,EUW1_5537504273
BRONZE,II,EUW1_5537407627
BRONZE,II,EUW1_5537339941
BRONZE,II,EUW1_5537303714
BRONZE,II,EUW1_5536556250
