tier,division,match_id
BRONZE,III,EUW1_5088555566
BRONZE,III,EUW1_5088536842
BRONZE,III,EUW1_5088452881
BRONZE,III,EUW1_5087809040
BRONZE,III,EUW1_5087441267
BRONZE,III,EUW1_5073580091
BRONZE,III,EUW1_5073584745
BRONZE,III,EUW1_5058430169
BRONZE,III,EUW1_5058354889
BRONZE,III,EUW1_5058087509
BRONZE,III,EUW1_5033854017
BRONZE,III,EUW1_5029358312
BRONZE,III,EUW1_5029337797
BRONZE,III,EUW1_5029334006
BRONZE,III,EUW1_5029270520
BRONZE,III,EUW1_5029077039
BRONZE,III,EUW1_5028464645
BRONZE,III,EUW1_5008157974
BRONZE,III,EUW1_5008125704
BRONZE,III,EUW1_5240401430
BRONZE,III,EUW1_5240357943
BRONZE,III,EUW1_5240305507
BRONZE,III,EUW1_5237521536
BRONZE,III,EUW1_5237332902
BRONZE,III,EUW1_5232526848
BRONZE,III,EUW1_5232149279
BRONZE,III,EUW1_5232092589
BRONZE,III,EUW1_5232031602
BRONZE,III,EUW1_5229691042
BRONZE,III,EUW1_5229483847
BRONZE,III,EUW1_5229361360
BRONZE,III,EUW1_5229107748
BRONZE,III,EUW1_5229043738
BRONZE,III,EUW1_5228898313
BRONZE,III,EUW1_5228892588
BRONZE,III,EUW1_5228069914
BRONZE,III,EUW1_5228112602
BRONZE,III,EUW1_5227944881
BRONZE,III,EUW1_5227663772
BRONZE,III,EUW1_5214031557
BRONZE,III,EUW1_5213928271
BRONZE,III,EUW1_5213915345
BRONZE,III,EUW1_5213749889
BRONZE,III,EUW1_5212681199
BRONZE,III,EUW1_5212448851
BRONZE,III,EUW1_5211818654
BRONZE,III,EUW1_5211866072
BRONZE,III,EUW1_5211843629
BRONZE,III,EUW1_5210917369
BRONZE,III,EUW1_5210872286
BRONZE,III,EUW1_5210203272
BRONZE,III,EUW1_5209729673
BRONZE,III,EUW1_5208797388
BRONZE,III,EUW1_5208718846
BRONZE,III,EUW1_5208703062
BRONZE,III,EUW1_5207248804
BRONZE,III,EUW1_5207210590
BRONZE,III,EUW1_5207093823
BRONZE,III,EUW1_5206959438
BRONZE,III,EUW1_5205084447
BRONZE,III,EUW1_5204764977
BRONZE,III,EUW1_5204619622
BRONZE,III,EUW1_5204655968
BRONZE,III,EUW1_5203522108
BRONZE,III,EUW1_5203154736
BRONZE,III,EUW1_5202889332
BRONZE,III,EUW1_5202893379
BRONZE,III,EUW1_5202815809
BRONZE,III,EUW1_5201103511
BRONZE,III,EUW1_5534124281
BRONZE,III,EUW1_5533819352
BRONZE,III,EUW1_5531499250
BRONZE,III,EUW1_5522626533
BRONZE,III,EUW1_5519160293
BRONZE,III,EUW1_5518958803
BRONZE,III,EUW1_5518886814
BRONZE,III,EUW1_5518882784
BRONZE,III,EUW1_5518847516
BRONZE,III,EUW1_5518814142
BRONZE,III,EUW1_5518747413
BRONZE,III,EUW1_5518672326
BRONZE,III,EUW1_5518566754
BRONZE,III,EUW1_5518518564
BRONZE,III,EUW1_5518277470
BRONZE,III,EUW1_5517584401
BRONZE,III,EUW1_5517541767
BRONZE,III,EUW1_5517108721
BRONZE,III,EUW1_5469328766
BRONZE,III,EUW1_5469344227
BRONZE,III,EUW1_5469099739
BRONZE,III,EUW1_5469137698
BRONZE,III,EUW1_5469051107
BRONZE,III,EUW1_5468592230
BRONZE,III,EUW1_5468447017
BRONZE,III,EUW1_5468209605
BRONZE,III,EUW1_5468204402
BRONZE,III,EUW1_5468017921
BRONZE,III,EUW1_5466728230
BRONZE,III,EUW1_5466703119
BRONZE,III,EUW1_5466636637
BRONZE,III,EUW1_5466681111
BRONZE,III,EUW1_5466506518
BRONZE,III,EUW1_5466510570
BRONZE,III,EUW1_5466454857
BRONZE,III,EUW1_5466389113
BRONZE,III,EUW1_5466295861
BRONZE,III,EUW1_5466310804
BRONZE,III,EUW1_5466246363
BRONZE,III,EUW1_5447419913
BRONZE,III,EUW1_5447384519
BRONZE,III,EUW1_5447298177
BRONZE,III,EUW1_5447313053
BRONZE,III,EUW1_5431644329
BRONZE,III,EUW1_5431642871
BRONZE,III,EUW1_5429176187
BRONZE,III,EUW1_5429066210
BRONZE,III,EUW1_5428979285
BRONZE,III,EUW1_5428948882
BRONZE,III,EUW1_5428903845
BRONZE,III,EUW1_5428855768
BRONZE,III,EUW1_5428770337
BRONZE,III,EUW1_5389598276
BRONZE,III,EUW1_5388357755
BRONZE,III,EUW1_5386782437
BRONZE,III,EUW1_5386415277
BRONZE,III,EUW1_5386249203
BRONZE,III,EUW1_5386312012
BRONZE,III,EUW1_5386149869
BRONZE,III,EUW1_5386152823
BRONZE,III,EUW1_5386036719
BRONZE,III,EUW1_5385780082
BRONZE,III,EUW1_5385718729
BRONZE,III,EUW1_5385644175
BRONZE,III,EUW1_5385568279
BRONZE,III,EUW1_5321664766
BRONZE,III,EUW1_5320309214
BRONZE,III,EUW1_5318995732
BRONZE,III,EUW1_5541705248
BRONZE,III,EUW1_5539679166
BRONZE,III,EUW1_5535238253
BRONZE,III,EUW1_5534655576
BRONZE,III,EUW1_5534109768
BRONZE,III,EUW1_5534035035
BRONZE,III,EUW1_5533878009
BRONZE,III,EUW1_5511837408
BRONZE,III,EUW1_5511910954
BRONZE,III,EUW1_5510427796
BRONZE,III,EUW1_5510365681
BRONZE,III,EUW1_5510318850
BRONZE,III,EUW1_5506124871
BRONZE,III,EUW1_5506059856
BRONZE,III,EUW1_5506044028
BRONZE,III,EUW1_5505518726
BRONZE,III,EUW1_5505575339
BRONZE,III,EUW1_5504507397
BRONZE,III,EUW1_5504380273
BRONZE,III,EUW1_5504364750
BRONZE,III,EUW1_5504411396
BRONZE,III,EUW1_5504226038
BRONZE,III,EUW1_5470247120
BRONZE,III,EUW1_5470206630
BRONZE,III,EUW1_5469169728
BRONZE,III,EUW1_5469063620
BRONZE,III,EUW1_5448859934
BRONZE,III,EUW1_5448815714
BRONZE,III,EUW1_5438110834
BRONZE,III,EUW1_5436308754
BRONZE,III,EUW1_5436373687
BRONZE,III,EUW1_5431695163
BRONZE,III,EUW1_5430036472
BRONZE,III,EUW1_5362514362
BRONZE,III,EUW1_5357964316
BRONZE,III,EUW1_5357829983
BRONZE,III,EUW1_5357861413
BRONZE,III,EUW1_5356755850
BRONZE,III,EUW1_5356240636
BRONZE,III,EUW1_5354781576
BRONZE,III,EUW1_5354060608
BRONZE,III,EUW1_5353974785
BRONZE,III,EUW1_5353781671
BRONZE,III,EUW1_5353289127
BRONZE,III,EUW1_5351968960
BRONZE,III,EUW1_5351932262
BRONZE,III,EUW1_5350284437
BRONZE,III,EUW1_5350331103
BRONZE,III,EUW1_5348039554
BRONZE,III,EUW1_5347985594
BRONZE,III,EUW1_5347948668
BRONZE,III,EUW1_5341249933
BRONZE,III,EUW1_5340568501
BRONZE,III,EUW1_5340212790
BRONZE,III,EUW1_5340031315
BRONZE,III,EUW1_5339915627
BRONZE,III,EUW1_5339883698
BRONZE,III,EUW1_5338302365
BRONZE,III,EUW1_5338169349
BRONZE,III,EUW1_5331491401
BRONZE,III,EUW1_5330028805
BRONZE,III,EUW1_5320715366
BRONZE,III,EUW1_5320223098
BRONZE,III,EUW1_5319533515
BRONZE,III,EUW1_5319189462
BRONZE,III,EUW1_5220140100
BRONZE,III,EUW1_5182935782
BRONZE,III,EUW1_5182881553
BRONZE,III,EUW1_5182768560
BRONZE,III,EUW1_5180973397
BRONZE,III,EUW1_5172886852
BRONZE,III,EUW1_5171668846
BRONZE,III,EUW1_5171396907
BRONZE,III,EUW1_5171353615
BRONZE,III,EUW1_5171338481
BRONZE,III,EUW1_5168371750
BRONZE,III,EUW1_5167854847
BRONZE,III,EUW1_5167700174
BRONZE,III,EUW1_5166436594
BRONZE,III,EUW1_5153887910
BRONZE,III,EUW1_5149673450
BRONZE,III,EUW1_5149440320
BRONZE,III,EUW1_5149468117
BRONZE,III,EUW1_5147898124
BRONZE,III,EUW1_5147769884
BRONZE,III,EUW1_5345793564
BRONZE,III,EUW1_5345732672
BRONZE,III,EUW1_5342683439
BRONZE,III,EUW1_5340994331
BRONZE,III,EUW1_5339216721
BRONZE,III,EUW1_5339202568
BRONZE,III,EUW1_5339118143
BRONZE,III,EUW1_5338555280
BRONZE,III,EUW1_5338450094
BRONZE,III,EUW1_5338473869
BRONZE,III,EUW1_5337955234
BRONZE,III,EUW1_5338013001
BRONZE,III,EUW1_5337900163
BRONZE,III,EUW1_5337868269
BRONZE,III,EUW1_5337862366
BRONZE,III,EUW1_5337757852
BRONZE,III,EUW1_5337820737
BRONZE,III,EUW1_5337661688
BRONZE,III,EUW1_5337633697
BRONZE,III,EUW1_5337465751
BRONZE,III,EUW1_5337398478
BRONZE,III,EUW1_5337400989
BRONZE,III,EUW1_5336190079
BRONZE,III,EUW1_5336277477
BRONZE,III,EUW1_5336235487
BRONZE,III,EUW1_5336271311
BRONZE,III,EUW1_5336250694
BRONZE,III,EUW1_5336113472
BRONZE,III,EUW1_5335485954
BRONZE,III,EUW1_5335399800
BRONZE,III,EUW1_5335461495
BRONZE,III,EUW1_5334681373
BRONZE,III,EUW1_5334650467
BRONZE,III,EUW1_5334468974
BRONZE,III,EUW1_5334565120
BRONZE,III,EUW1_5333680266
BRONZE,III,EUW1_5333590331
BRONZE,III,EUW1_5333654905
BRONZE,III,EUW1_5333541822
BRONZE,III,EUW1_5333406897
BRONZE,III,EUW1_5333361372
BRONZE,III,EUW1_5332907745
BRONZE,III,EUW1_5332935509
BRONZE,III,EUW1_5332894375
BRONZE,III,EUW1_5332817609
BRONZE,III,EUW1_5332833046
BRONZE,III,EUW1_5332758607
BRONZE,III,EUW1_5332254676
BRONZE,III,EUW1_5332088363
BRONZE,III,EUW1_5331291701
BRONZE,III,EUW1_5331115812
BRONZE,III,EUW1_5331181767
BRONZE,III,EUW1_5331057950
BRONZE,III,EUW1_5331091074
BRONZE,III,EUW1_5330267581
BRONZE,III,EUW1_5330202208
BRONZE,III,EUW1_5330136688
BRONZE,III,EUW1_5329780369
BRONZE,III,EUW1_5328663500
BRONZE,III,EUW1_5328526094
BRONZE,III,EUW1_5328429753
BRONZE,III,EUW1_5328345946
BRONZE,III,EUW1_5327946445
BRONZE,III,EUW1_5327888849
BRONZE,III,EUW1_5327115406
BRONZE,III,EUW1_5327043443
BRONZE,III,EUW1_5326949297
BRONZE,III,EUW1_5326771952
BRONZE,III,EUW1_5326718342
BRONZE,III,EUW1_5326645488
BRONZE,III,EUW1_5326427506
BRONZE,III,EUW1_5326480720
BRONZE,III,EUW1_5325381633
BRONZE,III,EUW1_5325357016
BRONZE,III,EUW1_5325284762
BRONZE,III,EUW1_5325173199
BRONZE,III,EUW1_5324511543
BRONZE,III,EUW1_5324405325
BRONZE,III,EUW1_5324163060
BRONZE,III,EUW1_5324077118
BRONZE,III,EUW1_5323993594
BRONZE,III,EUW1_5323397607
BRONZE,III,EUW1_5322473122
BRONZE,III,EUW1_5321787498
BRONZE,III,EUW1_5321774631
BRONZE,III,EUW1_5321690264
BRONZE,III,EUW1_5321157515
BRONZE,III,EUW1_5320893586
BRONZE,III,EUW1_5320860562
BRONZE,III,EUW1_5320606743
BRONZE,III,EUW1_5320644557
BRONZE,III,EUW1_5320293903
BRONZE,III,EUW1_5320204680
BRONZE,III,EUW1_5320098639
BRONZE,III,EUW1_5320123977
BRONZE,III,EUW1_5319298308
BRONZE,III,EUW1_5319323197
BRONZE,III,EUW1_5318825073
BRONZE,III,EUW1_5318750351
BRONZE,III,EUW1_5318765075
BRONZE,III,EUW1_5497039161
BRONZE,III,EUW1_5357829133
BRONZE,III,EUW1_5340594455
BRONZE,III,EUW1_5261923954
BRONZE,III,EUW1_5260668448
BRONZE,III,EUW1_5260503837
BRONZE,III,EUW1_5249902150
BRONZE,III,EUW1_5249655871
BRONZE,III,EUW1_5246503567
BRONZE,III,EUW1_5244981098
BRONZE,III,EUW1_5244875822
BRONZE,III,EUW1_5244881114
BRONZE,III,EUW1_5244502043
BRONZE,III,EUW1_5242627716
BRONZE,III,EUW1_5237874464
BRONZE,III,EUW1_5237796631
BRONZE,III,EUW1_5225947629
BRONZE,III,EUW1_5225050881
BRONZE,III,EUW1_5199433036
BRONZE,III,EUW1_5199346129
BRONZE,III,EUW1_5124195106
BRONZE,III,EUW1_5121392774
BRONZE,III,EUW1_5121286223
BRONZE,III,EUW1_5116712086
BRONZE,III,EUW1_5116566380
BRONZE,III,EUW1_5108596825
BRONZE,III,EUW1_5048501673
BRONZE,III,EUW1_4998949500
