tier,division,match_id,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
BRONZE,II,EUW1_5523339144,11.21,3015,EUW1,100,200,200,100,200,100,200
BRONZE,II,EUW1_5523324509,11.21,1238,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5522650883,11.21,940,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5522575157,11.21,2148,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5521935575,11.21,2261,EUW1,100,100,100,200,200,200,100
BRONZE,II,EUW1_5521423018,11.21,1766,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5521348473,11.21,945,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5287800066,11.10,2045181,EUW1,100,100,100,100,200,200,100
BRONZE,II,EUW1_5262837583,11.9,1369672,EUW1,100,100,100,100,,100,
BRONZE,II,EUW1_5253564029,11.9,2104457,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5249827623,11.9,1631633,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5239987928,11.9,1941754,EUW1,200,200,200,200,100,200,200
BRONZE,II,EUW1_5239894339,11.9,1503169,EUW1,100,,100,100,,100,200
BRONZE,II,EUW1_5230561930,11.8,2230911,EUW1,100,100,100,100,100,100,200
BRONZE,II,EUW1_5230463245,11.8,2278949,EUW1,200,100,100,200,200,100,100
BRONZE,II,EUW1_5230334170,11.8,1424833,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5221321247,11.8,1768519,EUW1,200,100,200,200,200,100,100
BRONZE,II,EUW1_5221205540,11.8,1644475,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5209157352,11.7,2580183,EUW1,200,100,200,200,200,200,
BRONZE,II,EUW1_5209117824,11.7,1715873,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5205767643,11.7,1735145,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5203510480,11.7,2538674,EUW1,100,200,200,200,200,200,100
BRONZE,II,EUW1_5203454398,11.7,1252763,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5203196945,11.7,1874910,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5202949873,11.7,2022375,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5198027180,11.7,1704889,EUW1,100,200,200,100,200,100,100
BRONZE,II,EUW1_5198113779,11.7,196716,EUW1,200,100,,,,,
BRONZE,II,EUW1_5193043675,11.7,1317678,EUW1,100,100,100,,,100,
BRONZE,II,EUW1_5192955701,11.7,2102349,EUW1,200,200,200,,200,200,100
BRONZE,II,EUW1_5192152527,11.7,1823462,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5192032319,11.7,2487227,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5187474206,11.7,1864744,EUW1,200,200,200,200,100,200,200
BRONZE,II,EUW1_5453645420,11.18,2049857,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5453600766,11.18,1605432,EUW1,200,200,100,100,200,200,200
BRONZE,II,EUW1_5453428314,11.18,2080997,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5453436192,11.18,633955,EUW1,100,100,,,,100,100
BRONZE,II,EUW1_5449198555,11.17,1814336,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5449133573,11.17,1391905,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5449027050,11.17,2095739,EUW1,100,100,100,100,,200,200
BRONZE,II,EUW1_5447559182,11.17,1599459,EUW1,100,100,100,100,,200,100
BRONZE,II,EUW1_5447446068,11.17,953719,EUW1,100,100,100,,,200,100
BRONZE,II,EUW1_5447306381,11.17,2082088,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5446975198,11.17,1947246,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5446940781,11.17,1327012,EUW1,100,100,100,100,,100,200
BRONZE,II,EUW1_5446172865,11.17,1114380,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5446127309,11.17,1190732,EUW1,100,100,100,100,,200,200
BRONZE,II,EUW1_5445867629,11.17,1496559,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5444218856,11.17,1365260,EUW1,100,100,100,100,,100,200
BRONZE,II,EUW1_5444243871,11.17,1475855,EUW1,100,200,100,100,,200,100
BRONZE,II,EUW1_5444140775,11.17,1424875,EUW1,100,200,100,100,,200,
BRONZE,II,EUW1_5444007827,11.17,1401833,EUW1,100,100,100,100,,100,200
BRONZE,II,EUW1_5443195008,11.17,2108066,EUW1,100,100,100,100,100,200,
BRONZE,II,EUW1_5443148054,11.17,2079963,EUW1,100,200,200,200,200,200,100
BRONZE,II,EUW1_5443047692,11.17,1977400,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5441196903,11.17,1486314,EUW1,100,100,100,100,,200,100
BRONZE,II,EUW1_5441181854,11.17,2937681,EUW1,200,200,100,200,100,200,200
BRONZE,II,EUW1_5441028010,11.17,1610020,EUW1,200,100,100,200,,100,100
BRONZE,II,EUW1_5412733866,11.16,2499502,EUW1,100,100,200,100,200,100,100
BRONZE,II,EUW1_5412559803,11.16,1451675,EUW1,100,200,100,100,,200,200
BRONZE,II,EUW1_5398165250,11.15,2342746,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5394933876,11.15,1654276,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5382914869,11.15,1608417,EUW1,100,200,100,100,100,200,
BRONZE,II,EUW1_5382950769,11.15,1387436,EUW1,200,200,200,200,,200,100
BRONZE,II,EUW1_5381511967,11.15,2336478,EUW1,100,200,200,200,100,100,200
BRONZE,II,EUW1_5364632032,11.14,1757957,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5363944216,11.14,2496005,EUW1,100,100,100,200,100,200,100
BRONZE,II,EUW1_5363860193,11.14,945936,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5363855272,11.14,2089318,EUW1,200,200,200,100,200,100,200
BRONZE,II,EUW1_5332946327,11.12,937425,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5330498958,11.12,2471036,EUW1,100,100,200,200,100,100,100
BRONZE,II,EUW1_5326045827,11.12,1774466,EUW1,100,100,100,100,200,100,200
BRONZE,II,EUW1_5323251867,11.12,1487030,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5323162441,11.12,2033207,EUW1,100,200,200,100,100,100,
BRONZE,II,EUW1_5322938955,11.12,620775,EUW1,200,200,200,,,,
BRONZE,II,EUW1_5320175053,11.12,1220863,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5320100061,11.12,1229141,EUW1,100,100,100,,,200,200
BRONZE,II,EUW1_5318214538,11.12,2017697,EUW1,200,100,100,100,100,100,100
BRONZE,II,EUW1_5318177666,11.12,2118002,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5316731440,11.12,1489389,EUW1,100,200,100,100,,200,100
BRONZE,II,EUW1_5316565471,11.12,2282316,EUW1,200,200,200,,100,200,200
BRONZE,II,EUW1_5316470358,11.12,2080162,EUW1,200,200,200,200,100,100,100
BRONZE,II,EUW1_5313482747,11.12,1383009,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5509128896,11.20,2016,EUW1,200,200,100,200,200,100,200
BRONZE,II,EUW1_5478551048,11.19,2130551,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5476903250,11.19,2389934,EUW1,100,100,200,100,100,200,200
BRONZE,II,EUW1_5466148988,11.18,2202207,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5459099096,11.18,1694625,EUW1,100,100,100,100,,100,
BRONZE,II,EUW1_5458571465,11.18,1552377,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5455598534,11.18,1668775,EUW1,100,100,100,100,100,100,
BRONZE,II,EUW1_5451501524,11.17,1499118,EUW1,200,100,200,200,,100,200
BRONZE,II,EUW1_5448015473,11.17,2324309,EUW1,200,200,100,200,100,100,100
BRONZE,II,EUW1_5434772605,11.17,240162,EUW1,200,,,,,,
BRONZE,II,EUW1_5434718471,11.17,1575678,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5410095118,11.16,1739195,EUW1,200,200,100,200,,100,100
BRONZE,II,EUW1_5409428932,11.16,1798393,EUW1,100,200,200,100,,200,100
BRONZE,II,EUW1_5406088058,11.15,1406025,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5406054662,11.15,1816133,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5398942640,11.15,1728155,EUW1,200,100,200,200,,100,200
BRONZE,II,EUW1_5396958954,11.15,1123532,EUW1,100,100,100,,,200,100
BRONZE,II,EUW1_5396965638,11.15,931116,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5396830218,11.15,1834957,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5394500551,11.15,1674269,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5380909550,11.15,1262167,EUW1,200,200,100,200,,200,100
BRONZE,II,EUW1_5379712723,11.15,969530,EUW1,100,200,100,,,200,
BRONZE,II,EUW1_5259373942,11.9,1414821,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5246181644,11.9,2464567,EUW1,200,200,100,100,100,200,100
BRONZE,II,EUW1_5230454205,11.8,1214833,EUW1,200,200,200,,,100,200
BRONZE,II,EUW1_5527501533,11.21,3327,EUW1,200,200,200,100,100,100,200
BRONZE,II,EUW1_5527405144,11.21,1726,EUW1,100,200,200,100,,200,
BRONZE,II,EUW1_5525759297,11.21,2558,EUW1,100,100,200,100,200,100,200
BRONZE,II,EUW1_5519794367,11.21,2742,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5510513847,11.20,2282,EUW1,100,200,200,100,100,100,100
BRONZE,II,EUW1_5510376684,11.20,1632,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5510334021,11.20,3280,EUW1,100,100,100,200,100,100,100
BRONZE,II,EUW1_5491301747,11.19,2280963,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5459529856,11.18,2252051,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5450282376,11.17,1954545,EUW1,200,200,200,200,100,200,200
BRONZE,II,EUW1_5402145842,11.15,1908920,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5388918507,11.15,3143197,EUW1,200,200,200,200,100,200,200
BRONZE,II,EUW1_5385832649,11.15,1326971,EUW1,100,200,100,100,,100,
BRONZE,II,EUW1_5385757915,11.15,1460001,EUW1,100,100,100,,,200,100
BRONZE,II,EUW1_5384314524,11.15,2758077,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5384207843,11.15,1241715,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5384149620,11.15,2360307,EUW1,100,100,200,100,100,100,100
BRONZE,II,EUW1_5376528734,11.14,2244567,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5376466181,11.14,1372415,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5316432668,11.12,2265166,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5273504210,11.10,1749897,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5262244737,11.9,2015141,EUW1,200,200,200,200,100,200,200
BRONZE,II,EUW1_5250917856,11.9,1468692,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5247432009,11.9,2068246,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5247368806,11.9,209820,EUW1,200,100,,,,,
BRONZE,II,EUW1_5479400678,11.19,1543033,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5479313977,11.19,1632564,EUW1,100,100,100,100,100,100,200
BRONZE,II,EUW1_5479265946,11.19,1643816,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5479119871,11.19,1679677,EUW1,100,100,100,100,,200,100
BRONZE,II,EUW1_5479101850,11.19,2201223,EUW1,100,100,200,100,200,200,200
BRONZE,II,EUW1_5479084209,11.19,1904623,EUW1,100,100,200,100,100,200,200
BRONZE,II,EUW1_5351868416,11.13,2385767,EUW1,100,100,200,100,100,200,200
BRONZE,II,EUW1_5351738855,11.13,921330,EUW1,100,100,100,,,200,100
BRONZE,II,EUW1_5351736431,11.13,1548055,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5351466887,11.13,2233186,EUW1,100,100,100,200,100,200,100
BRONZE,II,EUW1_5351470826,11.13,2294539,EUW1,100,100,100,100,200,100,200
BRONZE,II,EUW1_5350148123,11.13,1751626,EUW1,200,200,100,200,,100,
BRONZE,II,EUW1_5348782828,11.13,1936393,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5348707952,11.13,1531837,EUW1,200,100,200,,200,200,200
BRONZE,II,EUW1_5348122819,11.13,2296930,EUW1,100,100,100,100,200,100,200
BRONZE,II,EUW1_5347569646,11.13,1817282,EUW1,100,100,200,100,,100,200
BRONZE,II,EUW1_5347486628,11.13,2015756,EUW1,200,200,200,200,200,100,100
BRONZE,II,EUW1_5347371574,11.13,2029336,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5347240277,11.13,627499,EUW1,200,200,,,,200,
BRONZE,II,EUW1_5347186710,11.13,1707370,EUW1,100,200,100,100,200,100,100
BRONZE,II,EUW1_5346347313,11.13,1844354,EUW1,100,200,200,100,100,100,200
BRONZE,II,EUW1_5343804746,11.13,2079200,EUW1,200,200,100,200,200,200,200
BRONZE,II,EUW1_5333932743,11.12,1043321,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5333818519,11.12,987796,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5225731084,11.8,196985,EUW1,100,,,,,,
BRONZE,II,EUW1_5508625455,11.20,1617,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5508377931,11.20,1388,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5507303952,11.20,2069,EUW1,100,200,100,100,100,200,100
BRONZE,II,EUW1_5502854954,11.20,1766,EUW1,200,100,200,200,200,100,100
BRONZE,II,EUW1_5491451115,11.19,2118362,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5475091476,11.19,1822186,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5470314986,11.18,2204996,EUW1,200,100,200,200,200,200,100
BRONZE,II,EUW1_5466590097,11.18,976997,EUW1,200,200,200,,,200,
BRONZE,II,EUW1_5456470740,11.18,2039748,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5450051283,11.17,2600648,EUW1,200,200,200,100,200,200,200
BRONZE,II,EUW1_5433870515,11.17,883889,EUW1,100,200,100,,,100,100
BRONZE,II,EUW1_5433761198,11.17,1668618,EUW1,200,100,200,200,,100,100
BRONZE,II,EUW1_5431856812,11.17,2599283,EUW1,100,100,200,,100,100,
BRONZE,II,EUW1_5424272034,11.16,1776203,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5422953282,11.16,1667466,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5422848686,11.16,210823,EUW1,100,200,,,,,
BRONZE,II,EUW1_5422763053,11.16,2018267,EUW1,100,200,200,100,100,100,200
BRONZE,II,EUW1_5421480099,11.16,1805222,EUW1,100,100,100,100,,100,200
BRONZE,II,EUW1_5413715114,11.16,1702994,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5410579055,11.16,1839791,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5409774124,11.16,2698089,EUW1,100,200,200,100,100,100,
BRONZE,II,EUW1_5409487712,11.16,1450738,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5409530677,11.16,2205989,EUW1,100,100,200,100,100,200,200
BRONZE,II,EUW1_5408006774,11.15,2473550,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5404779658,11.15,2708140,EUW1,200,200,100,100,200,200,200
BRONZE,II,EUW1_5532015440,11.21,1533,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5531971940,11.21,1244,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5167809967,11.6,2095328,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5146118729,11.5,1981563,EUW1,200,200,100,200,200,100,200
BRONZE,II,EUW1_5146073015,11.5,194659,EUW1,200,100,,,,,
BRONZE,II,EUW1_5146019711,11.5,195990,EUW1,200,200,,,,,
BRONZE,II,EUW1_5144137774,11.5,2309263,EUW1,100,100,200,100,,200,200
BRONZE,II,EUW1_5143289345,11.5,2994350,EUW1,100,200,100,200,100,100,200
BRONZE,II,EUW1_5143284001,11.5,1709381,EUW1,100,200,100,100,100,200,100
BRONZE,II,EUW1_5142803988,11.5,2102906,EUW1,200,100,100,200,200,100,100
BRONZE,II,EUW1_5142105091,11.5,1674130,EUW1,200,100,100,200,200,100,100
BRONZE,II,EUW1_5141990219,11.5,1141292,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5141161792,11.5,1354615,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5141060186,11.5,206625,EUW1,100,,,,,,
BRONZE,II,EUW1_5141077795,11.5,200776,EUW1,200,200,,,,,
BRONZE,II,EUW1_5106666620,11.4,1546357,EUW1,200,200,100,200,,200,200
BRONZE,II,EUW1_5508934294,11.20,3072,EUW1,200,200,100,200,100,200,
BRONZE,II,EUW1_5504673159,11.20,2372,EUW1,100,100,200,100,200,200,100
BRONZE,II,EUW1_5504547574,11.20,1675,EUW1,100,200,100,100,,200,100
BRONZE,II,EUW1_5500190159,11.20,1366,EUW1,100,100,100,100,,200,100
BRONZE,II,EUW1_5500224087,11.20,1845,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5500041677,11.20,2057,EUW1,100,200,200,100,200,200,
BRONZE,II,EUW1_5499896145,11.20,2472,EUW1,200,100,100,200,,100,100
BRONZE,II,EUW1_5469998333,11.18,1929858,EUW1,200,100,200,200,,100,200
BRONZE,II,EUW1_5470023574,11.18,2176177,EUW1,200,100,100,100,200,100,100
BRONZE,II,EUW1_5469920057,11.18,1519391,EUW1,100,100,100,100,100,100,
BRONZE,II,EUW1_5454376140,11.18,2026415,EUW1,100,100,100,100,,200,
BRONZE,II,EUW1_5454162277,11.18,1707981,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5454060320,11.18,1693381,EUW1,100,100,200,200,,200,100
BRONZE,II,EUW1_5453988508,11.18,1849588,EUW1,200,100,200,200,100,200,200
BRONZE,II,EUW1_5453912471,11.18,2593779,EUW1,200,200,200,200,200,100,100
BRONZE,II,EUW1_5453093552,11.18,2203346,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5445788950,11.17,2403752,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5445775033,11.17,1632365,EUW1,200,200,200,200,,200,
BRONZE,II,EUW1_5445780994,11.17,1639256,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5382507867,11.15,1603440,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5382502333,11.15,1983374,EUW1,200,100,200,200,100,200,200
BRONZE,II,EUW1_5382335797,11.15,2797532,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5381113588,11.15,1768002,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5381049185,11.15,1465427,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5376135546,11.14,1396834,EUW1,100,100,200,100,,100,100
BRONZE,II,EUW1_5533939668,11.21,1718,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5533491037,11.21,2680,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5533423045,11.21,1281,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5522287474,11.21,2411,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5522256773,11.21,1152,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5515548215,11.21,3033,EUW1,100,200,100,200,200,200,100
BRONZE,II,EUW1_5513639854,11.20,2517,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5513636331,11.20,920,EUW1,100,100,100,,,100,
BRONZE,II,EUW1_5513416690,11.20,1312,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5513403451,11.20,975,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5513299386,11.20,1428,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5512364831,11.20,2073,EUW1,200,,100,100,200,100,200
BRONZE,II,EUW1_5510978626,11.20,1705,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5510931464,11.20,2039,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5503631069,11.20,2196,EUW1,200,100,100,200,100,100,100
BRONZE,II,EUW1_5501296453,11.20,2397,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5501342449,11.20,1071,EUW1,200,200,200,,,100,100
BRONZE,II,EUW1_5499331398,11.20,1726,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5499039018,11.20,1532,EUW1,200,100,100,200,,100,100
BRONZE,II,EUW1_5498662607,11.20,1840,EUW1,200,200,100,200,200,200,200
BRONZE,II,EUW1_5498524800,11.20,2819,EUW1,100,200,200,200,200,100,200
BRONZE,II,EUW1_5498244284,11.20,1779,EUW1,200,100,200,200,200,100,100
BRONZE,II,EUW1_5498179473,11.20,1559,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5497146130,11.20,1218,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5496405255,11.20,2378,EUW1,200,100,100,100,100,100,200
BRONZE,II,EUW1_5359640619,11.14,2061192,EUW1,100,200,200,100,100,100,200
BRONZE,II,EUW1_5358820341,11.14,1299837,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5358335221,11.14,1817661,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5356827798,11.13,2296215,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5354946182,11.13,2418443,EUW1,100,100,100,100,200,200,100
BRONZE,II,EUW1_5354489556,11.13,1668616,EUW1,100,200,200,100,,200,200
BRONZE,II,EUW1_5354196073,11.13,1668584,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5353643285,11.13,2434071,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5350408424,11.13,1716267,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5348083783,11.13,1703417,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5346829150,11.13,1411930,EUW1,100,200,200,,,200,200
BRONZE,II,EUW1_5346421233,11.13,1878377,EUW1,100,200,200,100,100,200,200
BRONZE,II,EUW1_5343620242,11.13,2099307,EUW1,100,200,200,100,100,100,200
BRONZE,II,EUW1_5332685719,11.12,1546936,EUW1,100,100,100,100,,100,
BRONZE,II,EUW1_5327156889,11.12,1432571,EUW1,100,200,200,100,100,200,200
BRONZE,II,EUW1_5323603556,11.12,2174567,EUW1,100,200,100,200,200,200,100
BRONZE,II,EUW1_5320524256,11.12,1336903,EUW1,100,100,100,,100,100,100
BRONZE,II,EUW1_5316540720,11.12,1706847,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5313440153,11.12,1398331,EUW1,200,200,200,200,,200,100
BRONZE,II,EUW1_5311955392,11.11,2195531,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5311992437,11.11,625355,EUW1,200,200,,,,200,
BRONZE,II,EUW1_5309460993,11.11,2084491,EUW1,200,200,200,200,100,100,100
BRONZE,II,EUW1_5308199383,11.11,2470343,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5304856579,11.11,2046147,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5299102901,11.11,1849283,EUW1,200,200,100,200,,100,100
BRONZE,II,EUW1_5404848200,11.15,1583968,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5399225071,11.15,2149953,EUW1,200,200,200,200,100,100,100
BRONZE,II,EUW1_5399039664,11.15,2294212,EUW1,200,200,200,100,100,200,200
BRONZE,II,EUW1_5397271412,11.15,1362803,EUW1,200,200,100,,,200,100
BRONZE,II,EUW1_5396331023,11.15,1929490,EUW1,100,100,100,100,200,200,200
BRONZE,II,EUW1_5396191878,11.15,1865578,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5396136059,11.15,2119625,EUW1,100,200,100,100,100,200,200
BRONZE,II,EUW1_5395965363,11.15,1605462,EUW1,200,100,200,200,,100,200
BRONZE,II,EUW1_5388761109,11.15,2525071,EUW1,100,200,100,200,200,200,100
BRONZE,II,EUW1_5386965652,11.15,1486311,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5385913821,11.15,1264078,EUW1,200,200,100,200,,100,100
BRONZE,II,EUW1_5384493161,11.15,1808016,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5383841014,11.15,1685067,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5379404723,11.15,1178191,EUW1,100,200,100,,,200,100
BRONZE,II,EUW1_5379299408,11.15,1854313,EUW1,100,100,100,100,,200,200
BRONZE,II,EUW1_5355750208,11.13,1460609,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5352242648,11.13,2208288,EUW1,100,200,200,100,,200,100
BRONZE,II,EUW1_5352109127,11.13,1347004,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5348855083,11.13,2258537,EUW1,100,100,100,100,100,100,200
BRONZE,II,EUW1_5347852684,11.13,1655682,EUW1,100,200,100,100,200,100,200
BRONZE,II,EUW1_5345812381,11.13,2169208,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5345790556,11.13,1968394,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5345717401,11.13,1892565,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5344859295,11.13,1796566,EUW1,100,200,200,,200,200,200
BRONZE,II,EUW1_5344633513,11.13,2646210,EUW1,100,200,100,100,200,200,100
BRONZE,II,EUW1_5164335300,11.6,1467899,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5162704683,11.6,1716030,EUW1,200,200,200,200,100,100,100
BRONZE,II,EUW1_5162618121,11.6,1537723,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5162487376,11.6,2555714,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5160828534,11.6,1711384,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5160840861,11.6,2551052,EUW1,100,100,200,100,100,200,200
BRONZE,II,EUW1_5160733303,11.6,1939049,EUW1,200,100,200,200,200,200,100
BRONZE,II,EUW1_5157661677,11.6,1925551,EUW1,100,200,200,100,100,200,200
BRONZE,II,EUW1_5157131082,11.6,1704085,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5157044548,11.6,2021833,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5156789561,11.6,1317521,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5156298851,11.6,1153388,EUW1,200,200,200,200,,200,100
BRONZE,II,EUW1_5155967698,11.6,201387,EUW1,100,,,,,,
BRONZE,II,EUW1_5155964350,11.6,1243045,EUW1,200,200,200,,,200,
BRONZE,II,EUW1_5155901988,11.6,1265146,EUW1,100,200,100,,,100,200
BRONZE,II,EUW1_5154263052,11.5,2186473,EUW1,100,200,100,100,200,100,200
BRONZE,II,EUW1_5154010416,11.5,2078380,EUW1,200,100,100,200,,100,200
BRONZE,II,EUW1_5153436125,11.5,209850,EUW1,200,100,,,,,
BRONZE,II,EUW1_5153441415,11.5,1559679,EUW1,100,100,100,100,100,100,100
