tier,division,match_id,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
GOLD,IV,EUW1_5516385232,11.21,706,EUW1,200.0,100.0,,,,,
GOLD,IV,EUW1_5516320560,11.21,194,EUW1,200.0,,,,,,
GOLD,IV,EUW1_5510819157,11.2,1843,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
GOLD,IV,EUW1_5510620251,11.2,1866,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5509437255,11.2,1227,EUW1,200.0,100.0,200.0,,,200.0,200.0
GOLD,IV,EUW1_5509431463,11.2,1281,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,IV,EUW1_5509332308,11.2,1857,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,200.0
GOLD,IV,EUW1_5509252818,11.2,2311,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5506331005,11.2,1871,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5526957782,11.21,3065,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5527003936,11.21,866,EUW1,200.0,200.0,200.0,,,200.0,100.0
GOLD,IV,EUW1_5526444771,11.21,1922,EUW1,200.0,200.0,100.0,200.0,100.0,200.0,100.0
GOLD,IV,EUW1_5525351885,11.21,1828,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5524651232,11.21,1624,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5524506342,11.21,1758,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5524457578,11.21,1946,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5524368376,11.21,2163,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5523389443,11.21,2455,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,
GOLD,IV,EUW1_5522344709,11.21,2428,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5521921494,11.21,1573,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
GOLD,IV,EUW1_5521501170,11.21,1868,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5521323661,11.21,950,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5521040394,11.21,2263,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,200.0
GOLD,IV,EUW1_5517948599,11.21,1501,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5517866657,11.21,1371,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5517922424,11.21,1934,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5516798686,11.21,1384,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5516712749,11.21,1841,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,
GOLD,IV,EUW1_5513669428,11.2,2145,EUW1,200.0,200.0,100.0,200.0,100.0,100.0,100.0
GOLD,IV,EUW1_5513672904,11.2,1793,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5513537172,11.2,1888,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5513320115,11.2,1789,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5512914241,11.2,2633,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5512376188,11.2,1870,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5533906233,11.21,1840,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5533728492,11.21,1903,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,200.0
GOLD,IV,EUW1_5533593431,11.21,2080,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,
GOLD,IV,EUW1_5533504294,11.21,2644,EUW1,100.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5533414839,11.21,1072,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5533297220,11.21,2745,EUW1,100.0,200.0,100.0,200.0,100.0,100.0,200.0
GOLD,IV,EUW1_5532635339,11.21,2019,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,200.0
GOLD,IV,EUW1_5532519736,11.21,2169,EUW1,100.0,100.0,200.0,100.0,200.0,100.0,200.0
GOLD,IV,EUW1_5532483723,11.21,2390,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,200.0
GOLD,IV,EUW1_5532455515,11.21,1825,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5531508332,11.21,1781,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5531505561,11.21,1688,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5531360053,11.21,1106,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5530673339,11.21,1622,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5530556669,11.21,2049,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5530440428,11.21,1615,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5530494781,11.21,1261,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5530389796,11.21,1989,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5530366075,11.21,1405,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5530332952,11.21,1401,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5530278651,11.21,967,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,IV,EUW1_5529945290,11.21,1527,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5529990974,11.21,1598,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5528063869,11.21,196,EUW1,200.0,200.0,,,,,
GOLD,IV,EUW1_5527348209,11.21,2553,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUN1_2958203778,11.21,1332,EUN1,100.0,100.0,200.0,100.0,,100.0,200.0
GOLD,IV,EUN1_2958200105,11.21,1358,EUN1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUN1_2958018345,11.21,1270,EUN1,200.0,100.0,200.0,200.0,,100.0,100.0
GOLD,IV,EUN1_2952321037,11.2,2434,EUN1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUN1_2952318450,11.2,1056,EUN1,200.0,200.0,200.0,200.0,,200.0,100.0
GOLD,IV,EUN1_2947405321,11.2,1864,EUN1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
GOLD,IV,EUN1_2947454020,11.2,1801,EUN1,200.0,200.0,100.0,200.0,,100.0,100.0
GOLD,IV,EUN1_2947414324,11.2,1751,EUN1,200.0,200.0,100.0,200.0,200.0,100.0,200.0
GOLD,IV,EUN1_2947403671,11.2,1591,EUN1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,IV,EUN1_2947398840,11.2,2043,EUN1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
GOLD,IV,EUN1_2947334017,11.2,2750,EUN1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUN1_2945619475,11.2,2371,EUN1,100.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUN1_2944303791,11.2,1857,EUN1,100.0,100.0,200.0,100.0,100.0,200.0,100.0
GOLD,IV,EUN1_2944313203,11.2,1561,EUN1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUN1_2944312761,11.2,1511,EUN1,100.0,100.0,100.0,,,100.0,100.0
GOLD,IV,EUN1_2926728295,11.18,1475435,EUN1,200.0,100.0,200.0,200.0,,200.0,100.0
GOLD,IV,EUN1_2926717208,11.18,1566513,EUN1,200.0,100.0,200.0,200.0,100.0,100.0,100.0
GOLD,IV,EUN1_2926666624,11.18,1554242,EUN1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUN1_2926666080,11.18,1281593,EUN1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUN1_2926601646,11.18,2054917,EUN1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUN1_2926525353,11.18,1777323,EUN1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
GOLD,IV,EUN1_2925842388,11.18,1921173,EUN1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUN1_2925799012,11.18,2169021,EUN1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUN1_2925769249,11.18,1342226,EUN1,100.0,100.0,100.0,,,200.0,200.0
GOLD,IV,EUN1_2922242939,11.17,1234949,EUN1,100.0,100.0,100.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5510787846,11.2,1967,EUW1,100.0,100.0,200.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5420020303,11.16,1886286,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5412969097,11.16,1714782,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5397688952,11.15,1858958,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5318114248,11.12,2062681,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5318090109,11.12,933294,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,IV,EUW1_5318061893,11.12,940364,EUW1,100.0,200.0,100.0,,,100.0,200.0
GOLD,IV,EUW1_5292907055,11.11,1478397,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
GOLD,IV,EUW1_5289622584,11.11,1380434,EUW1,200.0,200.0,100.0,200.0,,200.0,100.0
GOLD,IV,EUW1_5285455926,11.1,1949147,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
GOLD,IV,EUW1_5283860391,11.1,1845342,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,
GOLD,IV,EUW1_5283784808,11.1,1445320,EUW1,100.0,200.0,100.0,,,100.0,200.0
GOLD,IV,EUW1_5282442784,11.1,1655749,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5281912700,11.1,2274246,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5281063320,11.1,2287222,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5280945373,11.1,2103042,EUW1,100.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5280798193,11.1,1715857,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5280800488,11.1,1409134,EUW1,200.0,100.0,200.0,200.0,,200.0,
GOLD,IV,EUW1_5280617062,11.1,920313,EUW1,100.0,200.0,100.0,,,200.0,
GOLD,IV,EUW1_5280661345,11.1,1221708,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5280036688,11.1,1816996,EUW1,200.0,100.0,200.0,200.0,,100.0,100.0
GOLD,IV,EUW1_5278371813,11.1,1727313,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5278308026,11.1,1310848,EUW1,200.0,200.0,200.0,,,200.0,200.0
GOLD,IV,EUW1_5278313639,11.1,1848759,EUW1,100.0,100.0,200.0,,100.0,100.0,200.0
GOLD,IV,EUW1_5277256061,11.1,1850235,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5534338830,11.21,2227,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5534400848,11.21,1982,EUW1,200.0,100.0,200.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5534034120,11.21,2175,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
GOLD,IV,EUW1_5533887189,11.21,1236,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5533738914,11.21,1718,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
GOLD,IV,EUW1_5532534848,11.21,1826,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5532439464,11.21,1623,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5532445805,11.21,956,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5532430778,11.21,1507,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5532280640,11.21,1575,EUW1,200.0,200.0,200.0,,,100.0,200.0
GOLD,IV,EUW1_5530825168,11.21,1708,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5530605753,11.21,1887,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5530459351,11.21,1501,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5530426632,11.21,1220,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5530431733,11.21,1472,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5530317768,11.21,1625,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5530315977,11.21,197,EUW1,200.0,200.0,,,,,
GOLD,IV,EUW1_5530258224,11.21,1740,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,
GOLD,IV,EUW1_5529479688,11.21,1762,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,200.0
GOLD,IV,EUW1_5529464085,11.21,1954,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5529326263,11.21,1351,EUW1,200.0,200.0,100.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5529249735,11.21,1446,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5529220570,11.21,1752,EUW1,100.0,200.0,200.0,100.0,,200.0,200.0
GOLD,IV,EUW1_5529099936,11.21,1639,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5529064645,11.21,1964,EUW1,200.0,200.0,100.0,100.0,200.0,100.0,100.0
GOLD,IV,EUW1_5495856203,11.2,2522,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,100.0
GOLD,IV,EUW1_5417165384,11.16,1596022,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5416085874,11.16,2650380,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5388117364,11.15,1696254,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5386455490,11.15,1610902,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5357178653,11.13,2005464,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5345492606,11.13,1511626,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5305925121,11.11,1798815,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5305872190,11.11,1686156,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5305659445,11.11,1922765,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5304545773,11.11,1896275,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5302613857,11.11,1914499,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
GOLD,IV,EUW1_5302353455,11.11,2477609,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
GOLD,IV,EUW1_5300971270,11.11,1727775,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5300841427,11.11,1570777,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5299493740,11.11,1859736,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5282468964,11.1,1267615,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
GOLD,IV,EUW1_5226717780,11.8,1709957,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5219566941,11.8,2008436,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,
GOLD,IV,EUW1_5213424098,11.8,2199276,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,
GOLD,IV,EUW1_5212135845,11.8,1798402,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,IV,EUW1_5211069450,11.8,1921044,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5206968125,11.7,2891073,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5206589704,11.7,1497592,EUW1,100.0,200.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5206613518,11.7,1942373,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5533807464,11.21,2128,EUW1,200.0,200.0,200.0,100.0,200.0,200.0,200.0
GOLD,IV,EUW1_5533802791,11.21,1208,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5533726043,11.21,1403,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5533524568,11.21,1611,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5533399980,11.21,1714,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
GOLD,IV,EUW1_5533432622,11.21,1491,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,IV,EUW1_5532426724,11.21,1890,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5532381334,11.21,2175,EUW1,200.0,200.0,100.0,200.0,,200.0,100.0
GOLD,IV,EUW1_5532265062,11.21,1953,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5532134967,11.21,2265,EUW1,200.0,100.0,100.0,100.0,200.0,200.0,200.0
GOLD,IV,EUW1_5532017903,11.21,2693,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,100.0
GOLD,IV,EUW1_5530409369,11.21,1568,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5527485805,11.21,2007,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5527441168,11.21,1737,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5527415580,11.21,1121,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5521818484,11.21,1780,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5521735501,11.21,997,EUW1,200.0,200.0,200.0,,,200.0,200.0
GOLD,IV,EUW1_5521678848,11.21,1712,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5521712221,11.21,1427,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
GOLD,IV,EUW1_5521567566,11.21,1597,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5520889145,11.21,1617,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
GOLD,IV,EUW1_5520827838,11.21,2047,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5520835628,11.21,1804,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5520287414,11.21,3016,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,200.0
GOLD,IV,EUW1_5519627938,11.21,1758,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,IV,EUW1_5531564652,11.21,1690,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,
GOLD,IV,EUW1_5531558455,11.21,1826,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5530446059,11.21,1736,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5530397974,11.21,2646,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5529842821,11.21,1838,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5525810376,11.21,2169,EUW1,100.0,200.0,200.0,100.0,,200.0,200.0
GOLD,IV,EUW1_5525853581,11.21,2422,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
GOLD,IV,EUW1_5519704302,11.21,1143,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5518455876,11.21,2143,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5518401113,11.21,1697,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5518343389,11.21,2622,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5466965818,11.18,1739862,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5466818636,11.18,1937551,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,
GOLD,IV,EUW1_5463952653,11.18,1651236,EUW1,200.0,100.0,200.0,200.0,,200.0,100.0
GOLD,IV,EUW1_5463864963,11.18,2455284,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5463851363,11.18,1552068,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,
GOLD,IV,EUW1_5462585345,11.18,1691239,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5461242661,11.18,2112802,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5461164743,11.18,2498708,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,100.0
GOLD,IV,EUW1_5461151036,11.18,1360250,EUW1,100.0,100.0,100.0,100.0,,200.0,200.0
GOLD,IV,EUW1_5455634011,11.18,2088226,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
GOLD,IV,EUW1_5455572055,11.18,208891,EUW1,200.0,200.0,,,,,
GOLD,IV,EUW1_5450886547,11.17,1958812,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
GOLD,IV,EUW1_5450836383,11.17,2319582,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5450712182,11.17,1669592,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5458509141,11.18,1599519,EUW1,100.0,100.0,200.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5451062415,11.17,1707778,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,IV,EUW1_5451036151,11.17,992666,EUW1,200.0,200.0,200.0,,,200.0,200.0
GOLD,IV,EUW1_5448128681,11.17,1793038,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5443749542,11.17,2169597,EUW1,100.0,,200.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5443766689,11.17,1509614,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5443744391,11.17,1747772,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5443710696,11.17,1229212,EUW1,100.0,100.0,200.0,,,200.0,200.0
GOLD,IV,EUW1_5443616308,11.17,1710485,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
GOLD,IV,EUW1_5443130768,11.17,1850212,EUW1,100.0,100.0,200.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5443034105,11.17,2172430,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,IV,EUW1_5442669902,11.17,1800153,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5442622004,11.17,1613890,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,IV,EUW1_5442457957,11.17,1891417,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5428261838,11.16,1846979,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,IV,EUW1_5427977107,11.16,2812791,EUW1,200.0,100.0,100.0,200.0,100.0,200.0,100.0
GOLD,IV,EUW1_5426602426,11.16,2548737,EUW1,100.0,200.0,100.0,200.0,100.0,200.0,100.0
GOLD,IV,EUW1_5426526165,11.16,1776755,EUW1,200.0,200.0,100.0,200.0,,200.0,100.0
GOLD,IV,EUW1_5426273546,11.16,1369125,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5424970315,11.16,1783297,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,IV,EUW1_5424945868,11.16,1968188,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,
GOLD,IV,EUW1_5424960466,11.16,2158398,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5424827267,11.16,1196854,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,IV,EUW1_5424487842,11.16,2088171,EUW1,200.0,200.0,100.0,100.0,200.0,100.0,100.0
GOLD,IV,EUW1_5424513777,11.16,1401733,EUW1,200.0,100.0,100.0,,200.0,100.0,100.0
GOLD,IV,EUW1_5533938551,11.21,1498,EUW1,100.0,100.0,100.0,,,100.0,200.0
GOLD,IV,EUW1_5533903092,11.21,1442,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5533656008,11.21,1954,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
GOLD,IV,EUW1_5533519928,11.21,1635,EUW1,100.0,100.0,200.0,100.0,,200.0,200.0
GOLD,IV,EUW1_5533174253,11.21,1829,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
GOLD,IV,EUW1_5529898416,11.21,2220,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,200.0
GOLD,IV,EUW1_5527585185,11.21,1489,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
GOLD,IV,EUW1_5527507508,11.21,1877,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,IV,EUW1_5526940293,11.21,1994,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,
GOLD,IV,EUW1_5526897304,11.21,2102,EUW1,200.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,IV,EUW1_5526520544,11.21,1550,EUW1,100.0,200.0,200.0,100.0,,100.0,100.0
GOLD,IV,EUW1_5526434297,11.21,1737,EUW1,100.0,100.0,100.0,200.0,100.0,200.0,100.0
