tournament_slug,game_id,match_id,patch,starting_time,game_number,blue_team,red_team,winner,blue_total_gold,blue_inhibitors,blue_towers,blue_barons,blue_total_kills,blue_dragons,blue_total_cs,red_total_gold,red_inhibitors,red_towers,red_barons,red_total_kills,red_dragons,red_total_cs
european_masters_spring_2021_main_event,105990084005116466,105990084005116465,11.7,2021-04-16 14:33:20,1,ANO,MKS,MKS,23016,0,2,0,1,1,440,26899,0,2,0,5,1,529
european_masters_spring_2021_main_event,105990084005116456,105990084005116455,11.7,2021-04-16 15:27:10,1,BIG,K1,BIG,23820,0,0,0,4,1,490,26151,0,1,0,7,0,504
european_masters_spring_2021_main_event,105990084005116480,105990084005116479,11.7,2021-04-16 16:20:20,1,MSFP,RGO,MSFP,23178,0,0,0,0,2,559,21152,0,0,0,0,0,515
european_masters_spring_2021_main_event,105990084005116490,105990084005116489,11.7,2021-04-16 17:17:40,1,SSU,G2AR,SSU,24511,0,0,0,6,0,491,21876,0,0,0,0,2,497
european_masters_spring_2021_main_event,105990084005116512,105990084005116511,11.7,2021-04-16 18:12:20,1,IHG,MOUZ,IHG,24213,0,1,0,3,0,454,21952,0,0,0,5,1,455
european_masters_spring_2021_main_event,105990084005116506,105990084005116505,11.7,2021-04-16 19:14:00,1,MCK,UCAM,UCAM,21787,0,0,0,2,1,470,25044,0,1,0,3,1,516
european_masters_spring_2021_main_event,105990084005182070,105990084005182069,11.7,2021-04-17 14:31:10,1,BTXL,BTS,BTXL,24292,0,1,0,4,0,477,22383,0,0,0,4,2,471
european_masters_spring_2021_main_event,105990084005182068,105990084005182067,11.7,2021-04-17 15:25:50,1,S04E,KC,KC,19350,0,0,0,1,0,421,22227,0,0,0,5,1,458
european_masters_spring_2021_main_event,105990084005116504,105990084005116503,11.7,2021-04-17 16:16:40,1,UCAM,MOUZ,UCAM,20731,0,0,0,2,0,423,20458,0,0,0,2,2,432
european_masters_spring_2021_main_event,105990084005116514,105990084005116513,11.7,2021-04-17 17:18:00,1,MCK,IHG,IHG,22554,0,0,0,1,1,493,26271,0,1,0,5,1,582
european_masters_spring_2021_main_event,105990084005116464,105990084005116463,11.7,2021-04-17 18:10:20,1,MKS,K1,MKS,25036,0,0,0,4,0,533,22966,0,0,0,2,2,502
european_masters_spring_2021_main_event,105990084005116458,105990084005116457,11.7,2021-04-17 19:09:10,1,ANO,BIG,BIG,20902,0,0,0,3,0,428,24621,0,1,0,5,2,465
european_masters_spring_2021_main_event,105990084005116502,105990084005116501,11.7,2021-04-20 14:31:30,1,G2AR,SSU,G2AR,25149,0,0,0,6,0,540,21418,0,0,0,0,1,489
european_masters_spring_2021_main_event,105990084005116492,105990084005116491,11.7,2021-04-20 15:27:40,1,RGO,MSFP,MSFP,22140,0,0,0,0,0,509,27010,0,2,0,5,2,550
european_masters_spring_2021_main_event,105990084005116498,105990084005116497,11.7,2021-04-20 16:24:50,1,MSFP,SSU,MSFP,29872,0,5,0,11,2,488,22292,0,0,0,1,0,487
european_masters_spring_2021_main_event,105990084005116494,105990084005116493,11.7,2021-04-20 17:09:30,1,SSU,RGO,SSU,24162,0,0,0,4,2,509,22648,0,0,0,1,0,512
european_masters_spring_2021_main_event,105990084005116500,105990084005116499,11.7,2021-04-20 18:03:10,1,G2AR,MSFP,MSFP,9014,0,0,0,0,0,169,9600,0,0,0,1,0,179
european_masters_spring_2021_main_event,105990084005116496,105990084005116495,11.7,2021-04-20 19:09:20,1,RGO,G2AR,G2AR,23028,0,0,0,4,1,472,26709,0,3,0,4,0,546
european_masters_spring_2021_main_event,105990084005116470,105990084005116469,11.7,2021-04-21 16:32:00,1,BIG,ANO,BIG,25932,0,0,0,13,1,421,22002,0,0,0,5,1,399
european_masters_spring_2021_main_event,105990084005116476,105990084005116475,11.7,2021-04-21 17:20:50,1,K1,MKS,MKS,18037,0,0,0,1,1,408,17977,0,0,0,0,0,433
european_masters_spring_2021_main_event,105990084005116474,105990084005116473,11.7,2021-04-21 18:34:10,1,ANO,K1,K1,22193,0,1,0,3,2,407,25405,0,1,0,7,0,483
european_masters_spring_2021_main_event,105990084005116472,105990084005116471,11.7,2021-04-21 19:28:00,1,BIG,MKS,BIG,24477,0,0,0,7,0,456,21808,0,0,0,7,0,383
european_masters_spring_2021_main_event,105990084005116478,105990084005116477,11.7,2021-04-21 20:34:40,1,MKS,ANO,ANO,26951,0,2,0,7,0,457,24692,0,1,0,9,2,430
european_masters_spring_2021_main_event,105990084005116468,105990084005116467,11.7,2021-04-21 21:29:00,1,K1,BIG,BIG,25769,0,1,0,7,0,473,26725,0,1,0,11,0,431
european_masters_spring_2021_main_event,105990084005182052,105990084005182051,11.7,2021-04-22 14:32:40,1,MOUZ,UCAM,UCAM,20131,0,0,0,1,2,464,21068,0,0,0,4,0,436
european_masters_spring_2021_main_event,105990084005182056,105990084005182055,11.7,2021-04-22 15:31:10,1,UCAM,IHG,UCAM,22181,0,0,0,2,0,478,22847,0,0,0,3,1,530
european_masters_spring_2021_main_event,105990084005182058,105990084005182057,11.7,2021-04-22 16:28:20,1,MCK,MOUZ,MCK,22658,0,0,0,3,2,496,20474,0,0,0,2,0,441
european_masters_spring_2021_main_event,105990084005182060,105990084005182059,11.7,2021-04-22 17:25:40,1,MOUZ,IHG,MOUZ,25620,0,1,0,7,1,484,23088,0,0,0,5,0,464
european_masters_spring_2021_main_event,105990084005182054,105990084005182053,11.7,2021-04-22 18:15:00,1,UCAM,MCK,UCAM,24200,0,0,0,4,1,548,22632,0,0,0,2,1,514
european_masters_spring_2021_main_event,105990084005182062,105990084005182061,11.7,2021-04-22 19:06:50,1,IHG,MCK,MCK,23373,0,1,0,1,0,528,22594,0,1,0,2,2,450
european_masters_spring_2021_main_event,106110699105222311,106110699105156774,11.7,2021-04-22 20:05:10,1,MCK,IHG,MCK,23529,0,1,0,2,2,502,21756,0,0,0,0,0,527
european_masters_spring_2021_main_event,106110880469417719,106110880469417718,11.7,2021-04-22 20:59:00,1,MOUZ,MCK,MOUZ,25027,0,0,0,8,1,507,22275,0,0,0,1,1,467
european_masters_spring_2021_main_event,105990084005182076,105990084005182075,11.7,2021-04-23 14:31:10,1,KC,BTS,KC,21984,0,0,0,4,0,435,20138,0,0,0,2,1,434
european_masters_spring_2021_main_event,105990084005182086,105990084005182085,11.7,2021-04-23 15:27:40,1,BTXL,S04E,BTXL,22585,0,0,0,5,0,446,24290,0,2,0,3,2,459
european_masters_spring_2021_main_event,105990084005182080,105990084005182079,11.7,2021-04-23 16:18:10,1,KC,S04E,KC,27459,0,4,0,9,2,461,18153,0,0,0,1,0,372
european_masters_spring_2021_main_event,105990084005182082,105990084005182081,11.7,2021-04-23 17:00:20,1,BTS,BTXL,BTXL,24088,0,1,0,1,0,508,23329,0,0,0,3,1,509
european_masters_spring_2021_main_event,105990084005182078,105990084005182077,11.7,2021-04-23 17:55:50,1,BTXL,KC,KC,23665,0,1,0,7,0,399,27854,0,1,0,12,2,469
european_masters_spring_2021_main_event,105990084005182084,105990084005182083,11.7,2021-04-23 18:41:10,1,S04E,BTS,S04E,25608,0,1,0,11,0,384,25535,0,0,0,12,0,437
european_masters_spring_2021_main_event,105990084005182088,105990084005182087,11.7,2021-04-27 14:32:30,1,UCAM,MKS,UCAM,23172,0,0,0,2,1,487,21207,0,0,0,1,1,461
european_masters_spring_2021_main_event,105990084005182089,105990084005182087,11.7,2021-04-27 15:19:40,2,MKS,UCAM,UCAM,24628,0,1,0,7,0,464,25345,0,2,0,3,2,497
european_masters_spring_2021_main_event,105990084005182092,105990084005182091,11.7,2021-04-27 16:12:50,1,KC,SSU,SSU,24834,0,1,0,5,1,481,23712,0,0,0,4,1,521
european_masters_spring_2021_main_event,105990084005182093,105990084005182091,11.7,2021-04-27 17:07:00,2,KC,SSU,KC,28365,0,3,0,10,2,454,21904,0,0,0,3,0,440
european_masters_spring_2021_main_event,105990084005182094,105990084005182091,11.7,2021-04-27 17:57:00,3,SSU,KC,KC,14676,0,0,0,3,0,249,18405,0,0,0,8,1,300
european_masters_spring_2021_main_event,105990084005182096,105990084005182095,11.7,2021-04-28 14:32:50,1,MSFP,BTXL,BTXL,21833,0,0,0,0,0,480,23134,0,0,0,2,1,545
european_masters_spring_2021_main_event,105990084005182097,105990084005182095,11.7,2021-04-28 15:37:10,2,BTXL,MSFP,MSFP,21099,0,0,0,1,0,473,24952,0,1,0,3,1,542
european_masters_spring_2021_main_event,105990084005182098,105990084005182095,11.7,2021-04-28 16:27:10,3,MSFP,BTXL,BTXL,22899,0,0,0,3,0,485,23980,0,0,0,7,0,504
european_masters_spring_2021_main_event,105990084005182100,105990084005182099,11.7,2021-04-28 17:20:30,1,BIG,MOUZ,MOUZ,20353,0,0,0,0,1,472,22489,0,0,0,2,1,498
european_masters_spring_2021_main_event,105990084005182101,105990084005182099,11.7,2021-04-28 18:22:30,2,BIG,MOUZ,MOUZ,23281,0,1,0,4,0,453,20978,0,0,0,4,2,426
european_masters_spring_2021_main_event,105990084005182108,105990084005182107,11.7,2021-05-01 14:40:40,1,BTXL,MOUZ,BTXL,20183,0,0,0,3,2,449,18864,0,0,0,2,0,415
european_masters_spring_2021_main_event,105990084005182109,105990084005182107,11.7,2021-05-01 15:51:20,2,BTXL,MOUZ,MOUZ,23865,0,0,0,2,0,552,24061,0,0,0,3,2,541
european_masters_spring_2021_main_event,105990084005182110,105990084005182107,11.7,2021-05-01 16:51:30,3,MOUZ,BTXL,BTXL,22335,0,0,0,1,2,525,24505,0,0,0,3,0,546
european_masters_spring_2021_main_event,105990084005182104,105990084005182103,11.7,2021-05-01 17:52:10,1,UCAM,KC,KC,21579,0,0,0,2,1,459,22418,0,0,0,2,1,493
european_masters_spring_2021_main_event,105990084005182105,105990084005182103,11.7,2021-05-01 18:44:40,2,KC,UCAM,UCAM,24021,0,0,0,3,2,522,23810,0,0,0,6,0,462
european_masters_spring_2021_main_event,105990084005182106,105990084005182103,11.7,2021-05-01 19:39:20,3,KC,UCAM,KC,23783,0,0,0,5,1,514,21936,0,0,0,1,0,516
european_masters_spring_2021_main_event,105990084005182112,105990084005182111,11.7,2021-05-02 15:55:30,1,BTXL,KC,BTXL,21379,0,0,0,2,0,469,25046,0,0,0,6,1,492
european_masters_spring_2021_main_event,105990084005182113,105990084005182111,11.7,2021-05-02 17:01:50,2,BTXL,KC,KC,24271,0,1,0,4,0,450,24192,0,0,0,4,2,502
european_masters_spring_2021_main_event,105990084005182114,105990084005182111,11.7,2021-05-02 18:13:30,3,BTXL,KC,KC,24323,0,0,0,5,1,515,24375,0,1,0,4,1,500
european_masters_spring_2021_main_event,105990084005182115,105990084005182111,11.7,2021-05-02 19:06:30,4,KC,BTXL,KC,21198,0,0,0,3,1,455,22020,0,0,0,2,1,504
european_masters_summer_2021_main_event,106748850930288919,106748850930223382,11.16,2021-08-30 14:34:50,1,MSFP,RGO,MSFP,26417,0,2,0,3,1,534,24181,0,1,0,3,1,483
european_masters_summer_2021_main_event,106748850930288921,106748850930288920,11.16,2021-08-30 15:30:30,1,ANO,UCAM,UCAM,23183,0,1,0,4,1,444,21763,0,0,0,2,1,473
european_masters_summer_2021_main_event,106748850930288967,106748850930288966,11.16,2021-08-30 16:24:20,1,BIG,FNCR,FNCR,23302,0,1,0,1,1,486,26415,0,1,0,6,1,509
european_masters_summer_2021_main_event,106748850930288969,106748850930288968,11.16,2021-08-30 17:20:40,1,IHG,Z10,IHG,22585,0,1,0,4,1,446,23100,0,2,0,3,0,434
european_masters_summer_2021_main_event,106748850930288989,106748850930288988,11.16,2021-08-30 18:10:40,1,MCK,VGIA,VGIA,23043,0,0,0,5,0,438,22584,0,0,0,5,2,450
european_masters_summer_2021_main_event,106748850930288995,106748850930288994,11.16,2021-08-30 19:08:10,1,KC,MOUZ,KC,22051,0,0,0,1,1,505,20763,0,0,0,1,1,448
european_masters_summer_2021_main_event,106748850930288947,106748850930288946,11.16,2021-08-31 14:34:50,1,PTA,MRS,MRS,22559,0,1,0,4,0,430,23272,0,1,0,4,2,441
european_masters_summer_2021_main_event,106748850930288941,106748850930288940,11.16,2021-08-31 15:24:40,1,TRC,PDW,PDW,24309,0,1,0,2,0,483,26666,0,2,0,9,2,450
european_masters_summer_2021_main_event,106748850930288965,106748850930288964,11.16,2021-08-31 16:22:30,1,Z10,BIG,BIG,23784,0,0,0,5,0,463,23976,0,0,0,4,2,497
european_masters_summer_2021_main_event,106748850930288971,106748850930288970,11.16,2021-08-31 17:10:50,1,FNCR,IHG,IHG,23055,0,0,0,1,1,539,22593,0,0,0,2,1,513
european_masters_summer_2021_main_event,106748850930288997,106748850930288996,11.16,2021-08-31 18:09:10,1,MOUZ,MCK,MOUZ,25064,0,1,0,4,0,492,24357,0,0,0,4,2,541
european_masters_summer_2021_main_event,106748850930288987,106748850930288986,11.16,2021-08-31 19:22:20,1,VGIA,KC,KC,23337,0,1,0,3,0,457,21624,0,0,0,2,1,460
european_masters_summer_2021_main_event,106748850930223381,106748850930223380,11.16,2021-09-01 14:33:00,1,MSFP,ANO,MSFP,27335,0,2,0,9,2,475,22532,0,0,0,4,0,455
european_masters_summer_2021_main_event,106748850930288923,106748850930288922,11.16,2021-09-01 15:19:30,1,UCAM,RGO,UCAM,23765,0,1,0,3,0,484,20672,0,0,0,0,1,488
european_masters_summer_2021_main_event,106748850930288949,106748850930288948,11.16,2021-09-01 16:10:10,1,MRS,TRC,MRS,25669,0,0,0,7,2,518,22886,0,0,0,3,0,469
european_masters_summer_2021_main_event,106748850930288939,106748850930288938,11.16,2021-09-01 17:02:50,1,PDW,PTA,PDW,23428,0,1,0,0,0,518,22542,0,0,0,0,1,542
european_masters_summer_2021_main_event,106748850930288993,106748850930288992,11.16,2021-09-01 17:56:10,1,MCK,KC,KC,20173,0,0,0,3,1,419,22269,0,2,0,5,0,397
european_masters_summer_2021_main_event,106748850930288991,106748850930288990,11.16,2021-09-01 18:55:00,1,MOUZ,VGIA,VGIA,20088,0,0,0,6,0,382,17965,0,0,0,1,1,352
european_masters_summer_2021_main_event,106748850930288943,106748850930288942,11.16,2021-09-02 14:34:10,1,MRS,PDW,MRS,29073,0,2,0,6,1,550,21700,0,0,0,2,1,485
european_masters_summer_2021_main_event,106748850930288945,106748850930288944,11.16,2021-09-02 15:40:40,1,PTA,TRC,TRC,25057,0,1,0,6,0,471,23430,0,0,0,4,1,485
european_masters_summer_2021_main_event,106748850930288973,106748850930288972,11.16,2021-09-02 16:31:30,1,Z10,FNCR,FNCR,21302,0,0,0,3,0,438,23387,0,1,0,3,2,495
european_masters_summer_2021_main_event,106748850930288963,106748850930288962,11.16,2021-09-02 17:27:50,1,BIG,IHG,BIG,20529,0,0,0,4,1,408,17801,0,0,0,2,0,373
european_masters_summer_2021_main_event,106748850930288925,106748850930288924,11.16,2021-09-02 18:13:30,1,RGO,ANO,RGO,22752,0,0,0,1,1,516,22955,0,0,0,2,1,505
european_masters_summer_2021_main_event,106748850930223379,106748850930223378,11.16,2021-09-02 19:08:50,1,UCAM,MSFP,MSFP,22608,0,0,0,4,0,467,24161,0,0,0,5,1,486
european_masters_summer_2021_main_event,106748850930354535,106748850930354534,11.16,2021-09-04 14:34:10,1,KC,VGIA,VGIA,23463,0,1,0,3,0,474,24405,0,0,0,6,2,447
european_masters_summer_2021_main_event,106748850930354545,106748850930354544,11.16,2021-09-04 15:30:50,1,MCK,MOUZ,MOUZ,19219,0,0,0,1,2,434,20299,0,1,0,0,0,456
european_masters_summer_2021_main_event,106748850930354537,106748850930354536,11.16,2021-09-04 16:32:30,1,VGIA,MCK,VGIA,27075,0,1,0,8,0,483,21328,0,0,0,3,1,426
european_masters_summer_2021_main_event,106748850930354543,106748850930354542,11.16,2021-09-04 17:22:30,1,MOUZ,KC,KC,17271,0,0,0,3,0,354,18218,0,0,0,4,1,373
european_masters_summer_2021_main_event,106748850930354541,106748850930354540,11.16,2021-09-04 18:21:50,1,KC,MCK,KC,30849,0,3,0,15,0,474,21322,0,0,0,3,1,428
european_masters_summer_2021_main_event,106748850930354539,106748850930354538,11.16,2021-09-04 19:04:30,1,VGIA,MOUZ,MOUZ,23769,0,0,0,4,1,477,29751,0,2,0,11,1,525
european_masters_summer_2021_main_event,106748850930288961,106748850930288960,11.16,2021-09-05 14:34:40,1,TRC,MRS,MRS,22804,0,1,0,1,0,522,23785,0,1,0,0,2,572
european_masters_summer_2021_main_event,106748850930288951,106748850930288950,11.16,2021-09-05 15:32:40,1,PTA,PDW,PDW,23318,0,0,0,4,0,457,28276,0,2,0,10,1,475
european_masters_summer_2021_main_event,106748850930288953,106748850930288952,11.16,2021-09-05 16:22:50,1,PDW,TRC,PDW,24026,0,0,0,2,1,517,22379,0,0,0,1,1,517
european_masters_summer_2021_main_event,106748850930288959,106748850930288958,11.16,2021-09-05 17:19:40,1,MRS,PTA,MRS,24472,0,0,0,8,2,467,24763,0,1,0,4,0,492
european_masters_summer_2021_main_event,106748850930288955,106748850930288954,11.16,2021-09-05 18:21:50,1,PDW,MRS,PDW,25692,0,1,0,7,0,485,23523,0,1,0,4,2,449
european_masters_summer_2021_main_event,106748850930288957,106748850930288956,11.16,2021-09-05 19:13:40,1,TRC,PTA,TRC,28985,0,2,0,15,1,443,23469,0,0,0,6,0,437
european_masters_summer_2021_main_event,106880599342050025,106880599342050024,11.16,2021-09-05 19:55:40,1,PDW,MRS,MRS,25339,0,0,0,4,0,533,24903,0,1,0,3,2,547
european_masters_summer_2021_main_event,106748850930288977,106748850930288976,11.16,2021-09-06 14:35:10,1,BIG,Z10,BIG,27335,0,1,0,11,1,449,22729,0,0,0,6,0,408
european_masters_summer_2021_main_event,106748850930288983,106748850930288982,11.16,2021-09-06 15:19:50,1,IHG,FNCR,FNCR,22004,0,0,0,3,1,472,22917,0,0,0,4,1,468
european_masters_summer_2021_main_event,106748850930288985,106748850930288984,11.16,2021-09-06 16:14:00,1,FNCR,Z10,FNCR,27697,0,1,0,13,0,457,23222,0,0,0,6,0,443
european_masters_summer_2021_main_event,106748850930288975,106748850930288974,11.16,2021-09-06 17:04:10,1,IHG,BIG,BIG,20688,0,0,0,2,0,422,26981,0,1,0,12,2,449
european_masters_summer_2021_main_event,106748850930288981,106748850930288980,11.16,2021-09-06 17:47:50,1,Z10,IHG,IHG,24830,0,1,0,7,0,435,26720,0,1,0,9,1,463
european_masters_summer_2021_main_event,106748850930288979,106748850930288978,11.16,2021-09-06 18:41:30,1,FNCR,BIG,BIG,24505,0,0,0,5,0,470,24207,0,0,0,8,2,470
european_masters_summer_2021_main_event,106748850930288927,106748850930288926,11.16,2021-09-07 14:35:00,1,MSFP,UCAM,UCAM,21111,0,0,0,1,0,469,21074,0,0,0,2,1,460
european_masters_summer_2021_main_event,106748850930288937,106748850930288936,11.16,2021-09-07 15:28:30,1,ANO,RGO,ANO,21946,0,1,0,4,0,410,20818,0,0,0,4,1,430
european_masters_summer_2021_main_event,106748850930288935,106748850930288934,11.16,2021-09-07 16:33:10,1,RGO,UCAM,RGO,13472,0,0,0,1,0,275,11877,0,0,0,0,0,251
european_masters_summer_2021_main_event,106748850930288929,106748850930288928,11.16,2021-09-07 17:36:00,1,ANO,MSFP,MSFP,23011,0,1,0,5,0,423,23720,0,1,0,5,2,488
european_masters_summer_2021_main_event,106748850930288933,106748850930288932,11.16,2021-09-07 18:29:00,1,UCAM,ANO,UCAM,24582,0,0,0,7,1,460,28023,0,1,0,8,0,495
european_masters_summer_2021_main_event,106748850930288931,106748850930288930,11.16,2021-09-07 19:20:00,1,RGO,MSFP,MSFP,22734,0,0,0,6,0,418,27721,0,1,0,11,1,471
european_masters_summer_2021_main_event,106883777852977764,106883777852977763,11.16,2021-09-09 16:05:40,1,FNCR,MRS,MRS,23493,0,0,0,3,1,470,26707,0,1,0,7,1,491
european_masters_summer_2021_main_event,106883777852977765,106883777852977763,11.16,2021-09-09 17:03:50,2,FNCR,MRS,FNCR,19952,0,0,0,5,0,390,18358,0,0,0,2,1,393
european_masters_summer_2021_main_event,106883777852977766,106883777852977763,11.16,2021-09-09 17:54:20,3,FNCR,MRS,FNCR,24932,0,1,0,5,2,495,22198,0,0,0,0,0,521
european_masters_summer_2021_main_event,106883777852977767,106883777852977763,11.16,2021-09-09 18:52:10,4,FNCR,MRS,FNCR,26586,0,0,0,10,0,472,24089,0,1,0,4,1,458
european_masters_summer_2021_main_event,106883777852977758,106883777852977757,11.16,2021-09-10 16:02:10,1,PDW,BIG,BIG,17148,0,0,0,0,0,401,18486,0,0,0,2,1,394
european_masters_summer_2021_main_event,106883777852977759,106883777852977757,11.16,2021-09-10 16:55:40,2,BIG,PDW,BIG,27780,0,3,0,4,0,497,25205,0,3,0,1,1,507
european_masters_summer_2021_main_event,106883777852977760,106883777852977757,11.16,2021-09-10 17:44:00,3,BIG,PDW,BIG,25860,0,1,0,10,1,411,23688,0,0,0,8,1,415
european_masters_summer_2021_main_event,106883777852977752,106883777852977751,11.16,2021-09-11 15:57:30,1,UCAM,KC,KC,23742,0,1,0,5,0,440,21990,0,0,0,3,2,475
european_masters_summer_2021_main_event,106883777852977753,106883777852977751,11.16,2021-09-11 16:52:20,2,KC,UCAM,KC,25131,0,1,0,3,0,514,22294,0,0,0,3,1,477
european_masters_summer_2021_main_event,106883777852977754,106883777852977751,11.16,2021-09-11 17:49:50,3,UCAM,KC,KC,19492,0,0,0,3,0,389,26827,0,2,0,9,1,454
european_masters_summer_2021_main_event,106883777852977770,106883777852977769,11.16,2021-09-12 15:59:20,1,MSFP,VGIA,MSFP,22919,0,0,0,5,0,456,21115,0,0,0,4,0,423
european_masters_summer_2021_main_event,106883777852977771,106883777852977769,11.16,2021-09-12 16:53:30,2,MSFP,VGIA,VGIA,26564,0,0,0,7,0,526,23891,0,1,0,4,1,483
european_masters_summer_2021_main_event,106883777852977772,106883777852977769,11.16,2021-09-12 17:55:30,3,MSFP,VGIA,MSFP,23214,0,0,0,6,0,476,20095,0,0,0,1,1,425
european_masters_summer_2021_main_event,106883777852977773,106883777852977769,11.16,2021-09-12 18:48:20,4,VGIA,MSFP,MSFP,19936,0,0,0,0,0,421,27172,0,2,0,7,2,480
european_masters_summer_2021_main_event,106883777852977776,106883777852977775,11.16,2021-09-14 15:57:40,1,KC,BIG,BIG,25942,0,1,0,8,0,441,25157,0,1,0,8,2,418
european_masters_summer_2021_main_event,106883777852977777,106883777852977775,11.16,2021-09-14 16:51:50,2,BIG,KC,KC,22237,0,0,0,2,1,478,24338,0,0,0,5,0,500
european_masters_summer_2021_main_event,106883777852977778,106883777852977775,11.16,2021-09-14 17:46:00,3,KC,BIG,KC,23079,0,0,0,3,0,490,22780,0,0,0,3,1,487
european_masters_summer_2021_main_event,106883777852977779,106883777852977775,11.16,2021-09-14 18:41:20,4,KC,BIG,BIG,24576,0,2,0,3,1,477,22660,0,1,0,1,1,488
european_masters_summer_2021_main_event,106883777852977780,106883777852977775,11.16,2021-09-14 19:39:00,5,KC,BIG,KC,26156,0,1,0,7,1,471,21898,0,0,0,3,0,434
european_masters_summer_2021_main_event,106883777852977782,106883777852977781,11.16,2021-09-15 15:58:50,1,MSFP,FNCR,FNCR,24300,0,1,0,4,0,480,22373,0,0,0,2,2,477
european_masters_summer_2021_main_event,106883777852977783,106883777852977781,11.16,2021-09-15 16:57:40,2,FNCR,MSFP,FNCR,24181,0,0,0,7,1,469,26347,0,1,0,6,1,507
european_masters_summer_2021_main_event,106883777852977784,106883777852977781,11.16,2021-09-15 17:54:50,3,MSFP,FNCR,MSFP,23288,0,0,0,5,0,471,22775,0,0,0,5,2,467
european_masters_summer_2021_main_event,106883777852977785,106883777852977781,11.16,2021-09-15 18:54:30,4,FNCR,MSFP,MSFP,22057,0,0,0,0,0,477,22994,0,1,0,1,1,480
european_masters_summer_2021_main_event,106883777852977786,106883777852977781,11.16,2021-09-15 19:46:30,5,MSFP,FNCR,FNCR,25526,0,1,0,5,0,481,23590,0,1,0,3,1,467
european_masters_summer_2021_main_event,106883777852977788,106883777852977787,11.16,2021-09-19 15:56:10,1,KC,FNCR,KC,24068,0,0,0,6,1,485,25179,0,1,0,6,1,451
european_masters_summer_2021_main_event,106883777852977789,106883777852977787,11.16,2021-09-19 16:48:10,2,KC,FNCR,KC,23631,0,0,0,4,0,504,22576,0,0,0,2,2,481
european_masters_summer_2021_main_event,106883777852977790,106883777852977787,11.16,2021-09-19 17:42:00,3,FNCR,KC,FNCR,25791,0,1,0,3,2,526,23167,0,0,0,2,0,502
european_masters_summer_2021_main_event,106883777852977791,106883777852977787,11.16,2021-09-19 18:32:50,4,KC,FNCR,FNCR,22689,0,0,0,4,0,440,24935,0,1,0,3,1,482
european_masters_summer_2021_main_event,106883777852977792,106883777852977787,11.16,2021-09-19 19:24:20,5,KC,FNCR,KC,26858,0,1,0,8,0,517,22492,0,0,0,3,2,471
turkey_academy_league_2021,105562790519126648,105562790519126647,11.1,2021-01-21 14:06:20,1,SMBA,5RA,,21397,0,0,0,1,0,460,26088,0,2,0,5,2,496
turkey_academy_league_2021,105562790519126652,105562790519126651,11.1,2021-01-21 14:57:10,1,BJKA,DPA,BJKA,20335,0,0,0,1,1,470,20126,0,0,0,0,1,457
turkey_academy_league_2021,105562790519192256,105562790519192255,11.1,2021-01-21 15:57:10,1,FBA,NSRA,,21382,0,0,0,3,1,434,24527,0,1,0,4,1,484
