tournament_slug,game_id,match_id,patch,starting_time,game_number,blue_team,red_team,winner,blue_total_gold,blue_inhibitors,blue_towers,blue_barons,blue_total_kills,blue_dragons,blue_total_cs,red_total_gold,red_inhibitors,red_towers,red_barons,red_total_kills,red_dragons,red_total_cs
lcs-summer-2020,104174992718881862,104174992718881861,10.13,2020-07-04 21:10:40,1,DIG,100,100,24616,0,1,0,2,1,505,24256,0,1,0,3,0,502
lcs-summer-2020,104174992718816270,104174992718816269,10.13,2020-07-04 22:12:50,1,EG,FLY,FLY,22998,0,0,0,1,1,531,25735,0,1,0,5,1,501
lcs-summer-2020,104174992718881846,104174992718881845,10.13,2020-07-04 23:14:50,1,TL,IMT,TL,19628,0,0,0,1,2,430,19260,0,0,0,1,0,415
lcs-summer-2020,104174992718881830,104174992718881829,10.13,2020-07-05 20:02:20,1,C9,DIG,C9,23462,0,1,0,4,0,468,22188,0,1,0,4,2,411
lcs-summer-2020,104174992718881872,104174992718881871,10.13,2020-07-05 21:02:00,1,FLY,TL,TL,22907,0,0,0,5,1,463,25097,0,1,0,4,1,490
lcs-summer-2020,104174992718881818,104174992718881817,10.13,2020-07-05 22:18:30,1,TSM,CLG,TSM,23414,0,0,0,4,0,518,24566,0,0,0,5,2,508
lcs-summer-2020,104174992718816262,104174992718816261,10.13,2020-07-05 23:33:10,1,IMT,EG,EG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcs-summer-2020,104174992718881842,104174992718881841,10.13,2020-07-11 01:40:50,1,IMT,DIG,DIG,21090,0,0,0,0,0,469,23154,0,0,0,4,2,477
lcs-summer-2020,104174992718881880,104174992718881879,10.13,2020-07-11 02:31:10,1,FLY,100,100,22874,0,0,0,4,0,468,22900,0,0,0,4,2,475
lcs-summer-2020,104174992718816272,104174992718816271,10.13,2020-07-11 20:03:20,1,EG,GG,GG,23140,0,0,0,1,1,522,23113,0,0,0,2,1,527
lcs-summer-2020,104174992718816276,104174992718816275,10.13,2020-07-11 21:25:10,1,C9,TSM,C9,22790,0,0,0,3,1,454,23414,0,1,0,2,1,470
lcs-summer-2020,104174992718881864,104174992718881863,10.13,2020-07-11 22:21:10,1,TL,CLG,TL,24725,0,1,0,1,1,528,22007,0,0,0,0,0,499
lcs-summer-2020,104174992718947484,104174992718947483,10.13,2020-07-11 23:32:50,1,DIG,FLY,DIG,24557,0,1,0,5,1,480,23400,0,0,0,3,1,496
lcs-summer-2020,104174992718947440,104174992718947439,10.13,2020-07-12 20:03:40,1,TSM,IMT,IMT,21024,0,0,0,0,0,466,24767,0,1,0,4,2,478
lcs-summer-2020,104174992718947466,104174992718947465,10.13,2020-07-12 21:09:10,1,100,C9,100,23819,0,0,0,4,2,504,22975,0,0,0,4,0,454
lcs-summer-2020,104174992718947500,104174992718947499,10.13,2020-07-12 22:04:00,1,TL,GG,TL,24554,0,1,0,2,1,516,22747,0,0,0,2,1,523
lcs-summer-2020,104174992718881892,104174992718881891,10.13,2020-07-12 23:06:20,1,CLG,EG,CLG,21730,0,0,0,1,1,481,24191,0,1,0,3,1,493
lcs-summer-2020,104174992718947452,104174992718947451,10.14,2020-07-18 01:02:30,1,TSM,100,TSM,23645,0,0,0,1,0,543,22597,0,0,0,1,1,519
lcs-summer-2020,104174992718881894,104174992718881893,10.14,2020-07-18 02:13:50,1,TL,EG,TL,18281,0,0,0,3,1,394,16460,0,0,0,2,0,331
lcs-summer-2020,104174992718947480,104174992718947479,10.14,2020-07-18 20:03:00,1,CLG,DIG,DIG,24613,0,1,0,2,0,531,21878,0,0,0,1,2,500
lcs-summer-2020,104174992718881886,104174992718881885,10.14,2020-07-18 21:06:20,1,EG,C9,EG,22176,0,0,0,3,2,481,23296,0,0,0,3,0,505
lcs-summer-2020,104174992718947448,104174992718947447,10.14,2020-07-18 22:07:20,1,FLY,TSM,FLY,29075,0,3,0,7,1,538,21670,0,0,0,1,1,462
lcs-summer-2020,104174992718947476,104174992718947475,10.14,2020-07-18 23:05:40,1,GG,IMT,GG,24592,0,0,0,2,1,510,23500,0,1,0,1,0,487
lcs-summer-2020,104174992718947502,104174992718947501,10.14,2020-07-19 20:03:00,1,100,TL,TL,24624,0,1,0,3,2,514,22773,0,0,0,2,0,508
lcs-summer-2020,104174992718947462,104174992718947461,10.14,2020-07-19 21:02:50,1,C9,FLY,C9,23124,0,1,0,1,1,483,21139,0,0,0,1,0,470
lcs-summer-2020,104174992718947470,104174992718947469,10.14,2020-07-19 21:58:40,1,CLG,IMT,IMT,25192,0,1,0,6,0,477,21769,0,0,0,5,2,466
lcs-summer-2020,104174992718947486,104174992718947485,10.14,2020-07-19 22:56:50,1,GG,DIG,GG,23854,0,0,0,0,2,579,21529,0,0,0,0,0,502
lcs-summer-2020,104174992718881888,104174992718881887,10.14,2020-07-25 01:01:30,1,EG,IMT,EG,24534,0,1,0,5,1,462,21542,0,0,0,2,1,457
lcs-summer-2020,104174992718947498,104174992718947497,10.14,2020-07-25 01:57:40,1,TL,FLY,FLY,22829,0,0,0,2,0,488,23404,0,0,0,2,1,528
lcs-summer-2020,104174992718947496,104174992718947495,10.14,2020-07-25 20:02:20,1,100,CLG,100,24907,0,1,0,4,2,480,22138,0,0,0,0,0,499
lcs-summer-2020,104174992718947442,104174992718947441,10.14,2020-07-25 20:58:30,1,TSM,DIG,TSM,24772,0,0,0,4,2,530,23082,0,0,0,3,0,490
lcs-summer-2020,104174992718947504,104174992718947503,10.14,2020-07-25 21:50:20,1,FLY,GG,FLY,24374,0,1,0,4,1,492,22955,0,0,0,2,1,508
lcs-summer-2020,104174992718947454,104174992718947453,10.14,2020-07-25 22:54:50,1,IMT,C9,C9,21387,0,1,0,1,0,423,24216,0,1,0,3,2,507
lcs-summer-2020,104174992718881890,104174992718881889,10.14,2020-07-26 20:04:30,1,DIG,EG,DIG,22784,0,0,0,3,0,493,24813,0,1,0,5,2,481
lcs-summer-2020,104174992718947460,104174992718947459,10.14,2020-07-26 21:11:20,1,C9,TL,TL,25721,0,1,0,7,1,448,22279,0,0,0,3,1,485
lcs-summer-2020,104174992718947444,104174992718947443,10.14,2020-07-26 22:09:00,1,CLG,TSM,TSM,24092,0,0,0,3,0,528,24088,0,0,0,2,2,520
lcs-summer-2020,104174992718947508,104174992718947507,10.14,2020-07-26 23:11:10,1,GG,100,GG,24226,0,0,0,2,2,569,21914,0,0,0,1,0,506
lcs-summer-2020,104174992718947482,104174992718947481,10.15,2020-08-01 01:04:50,1,TL,DIG,TL,25657,0,1,0,1,2,576,21824,0,0,0,0,0,520
lcs-summer-2020,104174992718881884,104174992718881883,10.15,2020-08-01 01:57:10,1,EG,TSM,TSM,18372,0,1,0,0,1,359,17604,0,0,0,1,0,382
lcs-summer-2020,104174992718947506,104174992718947505,10.15,2020-08-01 20:01:00,1,100,FLY,FLY,22823,0,0,0,2,0,505,23356,0,0,0,6,2,474
lcs-summer-2020,104174992718947464,104174992718947463,10.15,2020-08-01 20:58:20,1,C9,GG,GG,24635,0,1,0,4,0,479,23636,0,0,0,5,1,490
lcs-summer-2020,104174992718947490,104174992718947489,10.15,2020-08-01 22:04:50,1,CLG,TL,TL,21877,0,0,0,1,0,503,23864,0,0,0,3,2,540
lcs-summer-2020,104174992718947468,104174992718947467,10.15,2020-08-01 23:05:10,1,DIG,IMT,IMT,24567,0,1,0,4,0,497,20882,0,0,0,2,1,430
lcs-summer-2020,104174992718947494,104174992718947493,10.15,2020-08-02 20:06:00,1,GG,CLG,GG,25738,0,1,0,3,2,536,22238,0,0,0,1,0,509
lcs-summer-2020,104174992718947438,104174992718947437,10.15,2020-08-02 21:00:50,1,TSM,C9,TSM,23201,0,0,0,1,1,519,23503,0,0,0,3,1,507
lcs-summer-2020,104174992718881896,104174992718881895,10.15,2020-08-02 22:04:20,1,EG,FLY,FLY,22336,0,0,0,3,1,465,23498,0,0,0,4,1,484
lcs-summer-2020,104174992718947478,104174992718947477,10.15,2020-08-02 23:07:10,1,100,IMT,100,23120,0,0,0,2,2,511,21119,0,0,0,0,0,470
lcs-summer-2020,104174992718947456,104174992718947455,10.15,2020-08-08 01:03:30,1,DIG,C9,C9,23344,0,0,0,3,0,500,23292,0,0,0,0,2,556
lcs-summer-2020,104174992718947450,104174992718947449,10.15,2020-08-08 02:09:00,1,TSM,GG,TSM,23597,0,0,0,3,0,497,25141,0,0,0,3,1,545
lcs-summer-2020,104174992718947488,104174992718947487,10.15,2020-08-08 20:01:10,1,100,DIG,DIG,22226,0,0,0,1,1,529,22333,0,0,0,1,1,495
lcs-summer-2020,104174992718881898,104174992718881897,10.15,2020-08-08 21:13:30,1,EG,GG,EG,22025,0,0,0,1,1,512,24411,0,0,0,3,1,537
lcs-summer-2020,104174992718947472,104174992718947471,10.15,2020-08-08 22:18:10,1,IMT,TL,TL,22742,0,1,0,1,0,467,22447,0,0,0,1,2,511
lcs-summer-2020,104174992718947492,104174992718947491,10.15,2020-08-08 23:28:20,1,CLG,FLY,FLY,20958,0,0,0,0,1,494,24135,0,0,0,3,1,540
lcs-summer-2020,104174992718947436,104174992718947435,10.15,2020-08-09 20:01:40,1,EG,100,100,24251,0,0,0,4,0,487,26837,0,3,0,8,2,484
lcs-summer-2020,104174992718947458,104174992718947457,10.15,2020-08-09 20:55:00,1,CLG,C9,C9,20955,0,0,0,1,0,476,27166,0,1,0,6,2,543
lcs-summer-2020,104174992718947446,104174992718947445,10.15,2020-08-09 21:48:40,1,TL,TSM,TL,24384,0,2,0,1,1,512,23973,0,1,0,1,1,506
lcs-summer-2020,104174992718947474,104174992718947473,10.15,2020-08-09 22:49:10,1,FLY,IMT,FLY,23191,0,1,0,0,1,514,24115,0,0,0,2,1,530
lcs-summer-2020,104661880072106385,104661880071975312,10.15,2020-08-10 00:02:20,1,CLG,DIG,DIG,21377,0,0,0,0,0,482,27153,0,2,0,8,2,486
lcs-summer-2020,104174992730350781,104174992730350780,10.16,2020-08-13 20:06:30,1,TSM,GG,GG,24041,0,0,0,3,1,527,21706,0,0,0,0,1,508
lcs-summer-2020,104174992730350782,104174992730350780,10.16,2020-08-13 21:26:00,2,TSM,GG,GG,22048,0,0,0,0,1,522,25740,0,1,0,3,1,533
lcs-summer-2020,104174992730350783,104174992730350780,10.16,2020-08-13 22:29:30,3,GG,TSM,GG,24472,0,1,0,0,2,561,22667,0,0,0,0,0,509
lcs-summer-2020,104174992730350775,104174992730350774,10.16,2020-08-14 20:10:10,1,FLY,EG,FLY,23095,0,0,0,5,1,493,23584,0,1,0,2,1,485
lcs-summer-2020,104174992730350776,104174992730350774,10.16,2020-08-14 21:08:10,2,EG,FLY,FLY,22274,0,0,0,2,1,473,25175,0,0,0,8,0,492
lcs-summer-2020,104174992730350777,104174992730350774,10.16,2020-08-14 21:56:40,3,EG,FLY,EG,23535,0,0,0,1,1,540,23044,0,0,0,1,1,543
lcs-summer-2020,104174992730350778,104174992730350774,10.16,2020-08-14 23:18:50,4,FLY,EG,EG,22575,0,0,0,0,1,525,21061,0,0,0,0,1,483
lcs-summer-2020,104174992730350779,104174992730350774,10.16,2020-08-15 00:24:50,5,FLY,EG,FLY,25093,0,0,0,4,1,529,22498,0,0,0,1,0,510
lcs-summer-2020,104174992730350787,104174992730350786,10.16,2020-08-15 20:04:50,1,DIG,TSM,TSM,24840,0,0,0,6,0,493,25675,0,0,0,8,2,491
lcs-summer-2020,104174992730350788,104174992730350786,10.16,2020-08-15 21:04:40,2,DIG,TSM,TSM,23864,0,0,0,3,0,483,27171,0,1,0,7,2,553
lcs-summer-2020,104174992730350789,104174992730350786,10.16,2020-08-15 22:00:20,3,TSM,DIG,TSM,25073,0,1,0,1,1,519,23349,0,1,0,2,1,487
lcs-summer-2020,104174992730350793,104174992730350792,10.16,2020-08-16 20:00:50,1,EG,100,EG,23730,0,0,0,3,1,519,24968,0,1,0,1,1,522
lcs-summer-2020,104174992730350794,104174992730350792,10.16,2020-08-16 20:58:20,2,100,EG,EG,21957,0,0,0,1,1,494,24101,0,1,0,4,0,431
lcs-summer-2020,104174992730350795,104174992730350792,10.16,2020-08-16 22:09:00,3,EG,100,EG,24519,0,0,0,6,2,498,21429,0,0,0,3,0,414
lcs-summer-2020,104174992730350805,104174992730350804,10.16,2020-08-20 20:02:50,1,C9,FLY,FLY,22921,0,1,0,2,0,469,25372,0,1,0,6,2,518
lcs-summer-2020,104174992730350806,104174992730350804,10.16,2020-08-20 20:57:20,2,C9,FLY,C9,24991,0,1,0,5,1,460,25388,0,1,0,8,1,440
lcs-summer-2020,104174992730350807,104174992730350804,10.16,2020-08-20 21:48:40,3,FLY,C9,FLY,22798,0,2,0,2,2,448,21680,0,0,0,1,0,455
lcs-summer-2020,104174992730350808,104174992730350804,10.16,2020-08-20 23:53:10,4,C9,FLY,FLY,23847,0,1,0,3,0,453,23138,0,0,0,4,1,450
lcs-summer-2020,104174992730350799,104174992730350798,10.16,2020-08-21 20:05:40,1,TL,GG,TL,22770,0,0,0,0,2,533,21362,0,0,0,0,0,509
lcs-summer-2020,104174992730350800,104174992730350798,10.16,2020-08-21 21:08:50,2,TL,GG,TL,22302,0,0,0,3,0,464,23440,0,0,0,2,2,503
lcs-summer-2020,104174992730350801,104174992730350798,10.16,2020-08-21 22:09:10,3,TL,GG,TL,22554,0,0,0,3,0,466,25006,0,0,0,7,1,501
lcs-summer-2020,104174992730350817,104174992730350816,10.16,2020-08-22 20:00:50,1,C9,EG,C9,23883,0,0,0,3,1,497,23336,0,0,0,3,1,479
lcs-summer-2020,104174992730350818,104174992730350816,10.16,2020-08-22 21:10:40,2,EG,C9,C9,22779,0,0,0,1,0,515,27647,0,1,0,6,2,534
lcs-summer-2020,104174992730350819,104174992730350816,10.16,2020-08-22 22:04:20,3,EG,C9,C9,25484,0,0,0,11,1,440,23303,0,0,0,5,0,431
lcs-summer-2020,104174992730350811,104174992730350810,10.16,2020-08-23 20:01:10,1,GG,TSM,GG,23643,0,0,0,3,2,507,23759,0,0,0,1,0,548
lcs-summer-2020,104174992730350812,104174992730350810,10.16,2020-08-23 20:56:40,2,GG,TSM,GG,23600,0,0,0,1,1,526,22211,0,0,0,0,1,541
lcs-summer-2020,104174992730350813,104174992730350810,10.16,2020-08-23 21:59:20,3,TSM,GG,TSM,22524,0,0,0,2,1,485,22987,0,0,0,3,1,473
lcs-summer-2020,104174992730350814,104174992730350810,10.16,2020-08-23 22:55:10,4,TSM,GG,TSM,26101,0,0,0,8,2,511,21116,0,0,0,0,0,483
lcs-summer-2020,104174992730350815,104174992730350810,10.16,2020-08-23 23:42:30,5,TSM,GG,TSM,23931,0,2,0,0,0,508,23704,0,1,0,3,2,497
lcs-summer-2020,104174992730350829,104174992730350828,10.16,2020-08-29 20:02:30,1,C9,TSM,TSM,23234,0,0,0,2,1,538,26508,0,1,0,4,1,555
lcs-summer-2020,104174992730350830,104174992730350828,10.16,2020-08-29 21:04:30,2,TSM,C9,C9,23260,0,0,0,3,0,484,25496,0,1,0,5,2,511
lcs-summer-2020,104174992730350831,104174992730350828,10.16,2020-08-29 21:58:00,3,C9,TSM,TSM,24555,0,1,0,5,0,461,25777,0,0,0,7,2,512
lcs-summer-2020,104174992730350832,104174992730350828,10.16,2020-08-29 22:59:10,4,TSM,C9,TSM,24869,0,1,0,5,1,492,22814,0,0,0,2,1,496
lcs-summer-2020,104174992730350823,104174992730350822,10.16,2020-08-30 20:02:50,1,TL,FLY,FLY,22171,0,0,0,2,0,476,23163,0,0,0,4,2,502
lcs-summer-2020,104174992730350824,104174992730350822,10.16,2020-08-30 21:17:10,2,TL,FLY,TL,21990,0,0,0,1,1,491,21843,0,0,0,1,0,488
lcs-summer-2020,104174992730350825,104174992730350822,10.16,2020-08-30 22:15:00,3,FLY,TL,FLY,22489,0,0,0,3,2,477,23494,0,1,0,4,0,436
lcs-summer-2020,104174992730350826,104174992730350822,10.16,2020-08-30 23:10:40,4,TL,FLY,TL,24173,0,1,0,3,2,503,22468,0,0,0,0,0,515
lcs-summer-2020,104174992730350827,104174992730350822,10.16,2020-08-31 00:20:10,5,FLY,TL,FLY,23743,0,0,0,1,0,554,21733,0,0,0,0,2,526
lcs-summer-2020,104174992730350835,104174992730350834,10.16,2020-09-05 20:03:10,1,TSM,TL,TSM,23934,0,0,0,4,2,521,23215,0,0,0,2,0,518
lcs-summer-2020,104174992730350836,104174992730350834,10.16,2020-09-05 21:08:10,2,TL,TSM,TL,24051,0,0,0,2,1,525,22601,0,0,0,1,1,534
lcs-summer-2020,104174992730350837,104174992730350834,10.16,2020-09-05 22:09:40,3,TSM,TL,TL,20888,0,0,0,1,1,460,23710,0,0,0,4,0,475
lcs-summer-2020,104174992730350838,104174992730350834,10.16,2020-09-05 23:09:30,4,TSM,TL,TSM,24967,0,0,0,6,1,493,22659,0,0,0,3,1,465
lcs-summer-2020,104174992730350839,104174992730350834,10.16,2020-09-06 00:25:00,5,TL,TSM,TSM,25141,0,0,0,6,1,487,23526,0,0,0,3,1,512
lcs-summer-2020,104174992730350841,104174992730350840,10.16,2020-09-06 20:09:00,1,FLY,TSM,TSM,23339,0,0,0,1,0,541,23588,0,1,0,1,2,499
lcs-summer-2020,104174992730350842,104174992730350840,10.16,2020-09-06 21:07:40,2,FLY,TSM,TSM,21434,0,0,0,1,1,498,23454,0,0,0,4,1,496
lcs-summer-2020,104174992730350843,104174992730350840,10.16,2020-09-06 23:24:50,3,TSM,FLY,FLY,24719,0,1,0,1,0,523,23411,0,0,0,2,1,528
lcs-summer-2020,104174992730350844,104174992730350840,10.16,2020-09-07 00:32:20,4,FLY,TSM,FLY,22689,0,1,0,1,2,505,23290,0,1,0,1,0,501
lcs-summer-2020,104174992730350845,104174992730350840,10.16,2020-09-07 01:35:40,5,TSM,FLY,TSM,26128,0,2,0,4,0,517,23325,0,0,0,3,2,484
lec_2020_split1,103462460596524867,103462460596524866,10.1,2020-01-24 17:04:40,1,G2,MAD,G2,21075,0,0,0,1,0,470,24372,0,1,0,5,1,451
lec_2020_split1,103462460596524821,103462460596524820,10.1,2020-01-24 18:05:40,1,SK,VIT,SK,19654,0,0,0,1,1,444,18978,0,0,0,1,1,432
lec_2020_split1,103462460596524859,103462460596524858,10.1,2020-01-24 19:27:30,1,RGE,MSF,RGE,22794,0,1,0,1,0,468,20938,0,0,0,0,2,462
lec_2020_split1,103462460596524849,103462460596524848,10.1,2020-01-24 20:35:30,1,XL,S04,XL,21383,0,0,0,1,1,473,22836,0,0,0,4,0,503
lec_2020_split1,103462460596524829,103462460596524828,10.1,2020-01-24 21:41:10,1,FNC,AST,,21182,0,0,0,0,1,492,21869,0,0,0,0,0,520
lec_2020_split1,103462460596524873,103462460596524872,10.1,2020-01-25 16:05:50,1,VIT,MAD,MAD,23148,0,1,0,3,1,462,22521,0,0,0,2,1,490
lec_2020_split1,103462460596524839,103462460596524838,10.1,2020-01-25 17:04:20,1,XL,RGE,RGE,23600,0,0,0,5,0,450,24262,0,1,0,4,2,488
lec_2020_split1,103462460596524835,103462460596524834,10.1,2020-01-25 18:01:40,1,AST,S04,,23201,0,0,0,4,0,485,22627,0,1,0,2,1,449
lec_2020_split1,103462460596590413,103462460596590412,10.1,2020-01-25 19:04:20,1,FNC,MSF,FNC,27820,0,4,0,9,1,456,22185,0,1,0,4,1,419
lec_2020_split1,103462460596524815,103462460596524814,10.1,2020-01-25 19:47:30,1,SK,G2,G2,24495,0,0,0,4,0,507,23530,0,0,0,4,1,508
lec_2020_split1,103462460596524825,103462460596524824,10.2,2020-01-31 17:06:10,1,AST,RGE,,25479,0,1,0,4,0,524,21986,0,0,0,1,2,513
lec_2020_split1,103462460596524817,103462460596524816,10.2,2020-01-31 18:06:00,1,SK,MSF,MSF,19767,0,0,0,1,0,447,20575,0,0,0,3,0,439
lec_2020_split1,103462460596590423,103462460596590422,10.2,2020-01-31 19:06:40,1,VIT,G2,G2,18641,0,0,0,1,0,369,22196,0,0,0,6,1,448
lec_2020_split1,103462460596524841,103462460596524840,10.2,2020-01-31 20:02:30,1,XL,MAD,XL,24429,0,1,0,7,2,441,22109,0,0,0,3,0,457
lec_2020_split1,103462460596590415,103462460596590414,10.2,2020-01-31 21:00:10,1,S04,FNC,FNC,4065,0,0,0,0,0,50,3910,0,0,0,0,0,39
lec_2020_split1,103462460596524847,103462460596524846,10.2,2020-02-01 16:06:10,1,XL,MSF,MSF,23697,0,1,0,1,0,508,22380,0,0,0,1,1,507
lec_2020_split1,103462460596524871,103462460596524870,10.2,2020-02-01 17:09:10,1,S04,MAD,MAD,21965,0,0,0,3,0,467,22134,0,0,0,2,1,480
lec_2020_split1,103462460596524863,103462460596524862,10.2,2020-02-01 18:18:50,1,RGE,VIT,RGE,21505,0,0,0,2,2,469,20132,0,0,0,0,0,461
lec_2020_split1,103462460596524813,103462460596524812,10.2,2020-02-01 19:13:40,1,SK,FNC,FNC,23556,0,2,0,2,0,459,23347,0,1,0,4,2,470
lec_2020_split1,103462460596524831,103462460596524830,10.2,2020-02-01 20:06:00,1,G2,AST,,21276,0,0,0,2,1,437,20350,0,0,0,0,0,452
lec_2020_split1,103462460596524811,103462460596524810,10.2,2020-02-07 17:04:20,1,MAD,SK,MAD,23865,0,0,0,1,1,542,22079,0,0,0,0,1,532
lec_2020_split1,103462460596590425,103462460596590424,10.2,2020-02-07 18:00:20,1,S04,MSF,MSF,22203,0,1,0,0,0,489,23178,0,1,0,4,2,465
lec_2020_split1,103462460596524843,103462460596524842,10.2,2020-02-07 18:54:30,1,FNC,XL,FNC,23905,0,0,0,4,0,508,24049,0,0,0,5,1,471
lec_2020_split1,103462460596524837,103462460596524836,10.2,2020-02-07 19:48:10,1,VIT,AST,,21486,0,0,0,4,0,453,22328,0,0,0,5,0,457
lec_2020_split1,103462460596524857,103462460596524856,10.2,2020-02-07 20:50:30,1,RGE,G2,G2,22932,0,1,0,2,1,482,22172,0,0,0,1,1,496
lec_2020_split1,103462460596524819,103462460596524818,10.2,2020-02-08 16:05:30,1,S04,SK,SK,23715,0,0,0,3,0,512,23467,0,0,0,5,2,476
lec_2020_split1,103462460596524851,103462460596524850,10.2,2020-02-08 17:03:30,1,XL,VIT,XL,22655,0,0,0,3,1,481,24061,0,0,0,4,0,488
lec_2020_split1,103462460596524853,103462460596524852,10.2,2020-02-08 18:03:20,1,RGE,MAD,MAD,25652,0,1,0,6,2,432,22709,0,0,0,5,0,430
lec_2020_split1,103462460596524833,103462460596524832,10.2,2020-02-08 19:10:30,1,MSF,AST,,22897,0,1,0,2,0,485,20629,0,0,0,0,0,499
lec_2020_split1,103462460596590411,103462460596590410,10.2,2020-02-08 20:13:10,1,G2,FNC,G2,23676,0,0,0,6,0,460,22587,0,0,0,5,2,435
lec_2020_split1,103462460596524827,103462460596524826,10.3,2020-02-14 17:06:50,1,AST,MAD,,25106,0,2,0,3,0,475,22956,0,0,0,3,1,470
lec_2020_split1,103462460596524807,103462460596524806,10.3,2020-02-14 18:11:20,1,XL,SK,XL,23819,0,1,0,4,1,450,22716,0,0,0,3,1,491
lec_2020_split1,103462460596590417,103462460596590416,10.3,2020-02-14 19:10:30,1,VIT,FNC,FNC,24687,0,1,0,6,0,481,25050,0,2,0,5,2,494
lec_2020_split1,103462460596524861,103462460596524860,10.3,2020-02-14 20:03:30,1,S04,RGE,RGE,22090,0,0,0,0,1,502,25315,0,1,0,2,1,543
lec_2020_split1,103462460596590419,103462460596590418,10.3,2020-02-14 21:00:10,1,G2,MSF,MSF,23691,0,1,0,8,0,348,23714,0,1,0,10,0,433
lec_2020_split1,103462460596590427,103462460596590426,10.3,2020-02-15 16:06:10,1,VIT,MSF,MSF,14639,0,0,0,2,0,303,14062,0,0,0,3,1,262
lec_2020_split1,103462460596524809,103462460596524808,10.3,2020-02-15 17:08:40,1,RGE,SK,RGE,22816,0,0,0,4,2,474,20555,0,0,0,2,0,457
lec_2020_split1,103462460596590421,103462460596590420,10.3,2020-02-15 18:03:40,1,G2,S04,S04,24346,0,2,0,1,1,516,23279,0,0,0,3,1,507
lec_2020_split1,103462460596524823,103462460596524822,10.3,2020-02-15 19:10:10,1,AST,XL,,21896,0,0,0,2,0,464,23484,0,1,0,1,1,500
lec_2020_split1,103462460596524865,103462460596524864,10.3,2020-02-15 20:11:00,1,FNC,MAD,MAD,24866,0,2,0,4,0,474,25778,0,3,0,5,2,470
lec_2020_split1,103462460596524869,103462460596524868,10.3,2020-02-21 17:07:20,1,MAD,MSF,MSF,14854,0,0,0,1,1,319,17429,0,0,0,4,0,332
lec_2020_split1,103462460596590429,103462460596590428,10.3,2020-02-21 18:03:30,1,VIT,S04,S04,22005,0,0,0,2,1,489,23588,0,1,0,1,1,528
lec_2020_split1,103462460596524845,103462460596524844,10.3,2020-02-21 18:59:40,1,G2,XL,G2,24322,0,0,0,6,2,506,24109,0,1,0,2,0,508
lec_2020_split1,103462460596524805,103462460596524804,10.3,2020-02-21 19:53:00,1,AST,SK,,23273,0,1,0,0,2,530,20197,0,0,0,0,0,459
lec_2020_split1,103462460596524855,103462460596524854,10.3,2020-02-21 20:56:20,1,RGE,FNC,FNC,23515,0,1,0,2,2,490,23169,0,0,0,5,0,468
lec_2020_split1,103462460596590447,103462460596590446,10.3,2020-02-22 16:05:20,1,VIT,SK,VIT,24244,0,0,0,4,0,515,23676,0,0,0,2,2,537
lec_2020_split1,103462460596590475,103462460596590474,10.3,2020-02-22 17:09:30,1,XL,S04,XL,22477,0,0,0,1,1,473,23602,0,0,0,2,1,496
lec_2020_split1,103462460596590485,103462460596590484,10.3,2020-02-22 18:20:40,1,RGE,MSF,RGE,22613,0,1,0,0,0,477,24517,0,1,0,3,2,510
lec_2020_split1,103462460596590493,103462460596590492,10.3,2020-02-22 19:21:30,1,MAD,G2,MAD,21557,0,0,0,1,1,455,24629,0,2,0,4,1,470
lec_2020_split1,103462460596590455,103462460596590454,10.3,2020-02-22 20:18:50,1,AST,FNC,,22097,0,0,0,2,0,482,23660,0,0,0,4,1,486
lec_2020_split1,103462460596590465,103462460596590464,10.4,2020-02-28 17:06:00,1,RGE,XL,RGE,23396,0,1,0,2,1,465,21237,0,0,0,0,0,479
lec_2020_split1,103462460596590499,103462460596590498,10.4,2020-02-28 18:04:40,1,VIT,MAD,MAD,25002,0,2,0,2,0,501,23313,0,1,0,2,2,485
lec_2020_split1,103462460596590503,103462460596590502,10.4,2020-02-28 19:00:50,1,MSF,FNC,FNC,18489,0,0,0,6,0,309,20006,0,0,0,10,1,323
lec_2020_split1,103462460596590461,103462460596590460,10.4,2020-02-28 19:57:10,1,S04,AST,,22520,0,1,0,0,0,502,23148,0,1,0,0,1,510
lec_2020_split1,103462460596590441,103462460596590440,10.4,2020-02-28 21:07:40,1,G2,SK,G2,23615,0,0,0,6,0,440,21396,0,0,0,4,0,391
lec_2020_split1,103462460596590443,103462460596590442,10.4,2020-02-29 16:04:20,1,SK,MSF,MSF,23383,0,0,0,1,1,516,23391,0,0,0,3,1,516
lec_2020_split1,103462460596590467,103462460596590466,10.4,2020-02-29 17:01:50,1,MAD,XL,XL,22845,0,1,0,1,0,463,26761,0,3,0,4,2,528
lec_2020_split1,103462460596590505,103462460596590504,10.4,2020-02-29 17:57:20,1,FNC,S04,FNC,25059,0,1,0,2,2,537,21942,0,0,0,0,0,503
lec_2020_split1,103462460596590451,103462460596590450,10.4,2020-02-29 18:52:40,1,RGE,AST,,20794,0,0,0,1,1,448,25985,0,2,0,4,1,493
lec_2020_split1,103462460596590513,103462460596590512,10.4,2020-02-29 19:50:40,1,G2,VIT,G2,25660,0,1,0,8,2,440,21899,0,0,0,2,0,445
lec_2020_split1,103462460596590489,103462460596590488,10.4,2020-03-06 17:16:00,1,VIT,RGE,RGE,22811,0,1,0,3,1,459,25518,0,2,0,5,0,472
